78,The #PDS #Tornado watch for parts of KY runs until 9pm CDT. Includes Bowling Green Louisville Paducah Ft. Campbell Franklin. #KYwx,caution and advice,"parts of KY Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
KY, Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
N/A
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
KY
bowling green, louisville, paducah. ft. campbell, franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
KY
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
KY ,  Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
parts of KY Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
KY Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
parts of KY
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin. #KY
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
KY
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin, KY
parts of KY Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
parts of KY;  Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY, ncludes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin. #KY
KY
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY
parts of KY  Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin.
Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin
parts of KY
Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin."
79,praying for all the people who are under the tornado warnings right now! please be safe:) and keep your head held up high you'll make it .,caution and advice,"N/A
N/A
N/A
n/a
N/A
N/A
n/a
N/A
n/a
N/A
N/A
under the tornado warnings
N/A"
80,Tornado hunters are on their way  @TorontoStar: Severe storms hit #hamont area - may have spawned a tornado http://bit.ly/kfL1Mc,caution and advice,"hamont area
hamont area
hamont
hamont area
hamont area
hamont area
#hamont area
Hamont
hamont area
hamont area
N/A
hamont
hamont area
hamont area
hamont area
#hamont area
#hamont area
hamont area"
81,Tornado Warning until 9:00 p.m. for DeSoto Marshall and Tate counties in Mississippi.,caution and advice,"DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi.
DeSoto
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi.
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate counties in Mississippi
DeSoto, Marshall and Tate"
82,.@DLoesch @m_mccoy @colestreeper1 @Lindatini @aRuffLife - leave sap at Flying J alone and come join #WBC #joplin picket :),caution and advice,"Flying J
N/A
N/A
joplin
joplin
N/A
N/A
Joplin
joplin
Flying J
N/A
N/A
N/A
n/a
N/A
Flying J
Joplin
n/a
Flying J
#joplin picket
Flying J
N/A
N/A
N/A
Flying J
N/A
joplin
N/A
N/A
n/a
N/A
N/A
at Flying J
Flying J
#joplin
N/A
Flying J
at Flying J
N/A
WBC
joplin
Joplin
Flying J

n/a
N/A
N/A
N/A
N/A
N/A
N/A
joplin picke
""N/A""
Flying J
#joplin
joplin
N/A
N/A
joplin
N/A
n/a
N/A
n/a
N/A
joplin
N/A
Flying J
N/A
joplin picket
N/A"
83, @Lady_Patriot: I think we're clear of the tornado now which means I can get on the *electric* bus now. #notthesafestplaceinastorm,caution and advice,"N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
N/A
n/a
n/a
N/A
N/A
N/A
N/A
n/a
N/A
N/A
N/A
n/a
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
na
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
""N/A""
n/a
n/a
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
N/A
n/a
N/A"
84,Tornado Watch Ì¢‰âÂ‰ÛÏ Expiration http://nblo.gs/iBYgB,caution and advice,"KANSAS , CENTRAL KANSAS, GREAT BEND
N/A
n/a
N/A
n/a
n/a"
85,Tornado Warning for Butler and Preble Counties until 6:45 PM.,caution and advice,"Butler and Preble Counties
Butler and Preble Counties
Butler and Preble Counties
Butler and Preble Counties"
86, @14FirstAlert: TORNADO WARNING issued for parts of DAVIESS county in KY until 09:45 PM CT - http://wx4.me/N9.TW1026 #tristatewx,caution and advice,"davies county in ky
parts of DAVIESS county in KY
DAVIESS county in KY
parts of DAVIESS county in KY"
87, @TWCBreaking: #Tornado reported in the Kansas City metro!  TAKE COVER in Overland Park Leawood Lenexa!  Alert:  http://wxch.nl/jsmObR,caution and advice,"Kansas City metro, Overland Park, Leawood, Lenexa
Overland Park, Leawood, Lenexa
Kansas City metro Overland Park, Leawood, Lenexa
Kansas City metro Overland Park, Leawood, Lenexa
Kansas City metro!  Overland Park, Leawood, Lenexa!"
88, @txstormchasers: PDS (Particularly Dangerous Situation) #Tornado Watch for much of NW/N TX and OK. #txwx #okwx #severe,caution and advice,"much of NW/N TX and OK
NW/N TX and OK
NW/N TX and OK"
89, @reedtimmerTVN: Thursday system would likely be a significant tornado outbreak in Canadian Prairies if a month later with moisture.   ...,caution and advice,"Canadian Prairies
Canadian Prairies
Canadian Prairies
Canadian Prairies"
90,"@7News: New tornado warning for storm in Springfield/Chicopee. Heading east at 35mph. Warning into SW Worcester County again ti.	Thu Jun 02 01:25:50 AST 2011	&lt;a href=http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;",caution and advice,"Springfield/Chicopee SW Worcester
Springfield/Chicopee
Springfield/Chicopee, SW Worcester County
Springfield/Chicopee"
91, @weatherchannel:  @JustinNOAA: BREAKING #NOAA has upgraded Joplin #tornado from EF-4 to EF-5; winds greater than 200 mph,caution and advice,"joplin
Joplin
N/A"
92," @Rachel__Nichols: Another tornado in OK; this one a half-mile wide. More coming. Text ""REDCROSS"" to 90999 to ... http://tmi.me/aBEOn",caution and advice,"OK
OK
OK"
93,A tornado warning for Oakland County. #backchannel,caution and advice,"Oakland
Oakland County
Oakland County"
94,A SEVERE THUNDERSTORM WARNING HAS BEEN ISSUED FOR BEAVER COUNTY IN THE OKLAHOMA PANHANDLE UNTIL 11:00 PM SATURDAY. #okwx #fb,caution and advice,"BEAVER COUNTY IN THE OKLAHOMA PANHANDLE
BEAVER COUNTY IN THE OKLAHOMA PANHANDLE
BEAVER COUNTY IN THE OKLAHOMA PANHANDLE"
95, @1079KFIN: Jonesboro Westside Middle school tornado shelter will be open to the public.@region8news #ARWX @Tori_Lennox,caution and advice,"Jonesboro Westside Middle school
Jonesboro Westside Middle school
Jonesboro Westside Middle school
Jonesboro Westside Middle school"
96, @MoeWx: New Meso... Tornado WATCH is likely just west of the Tri-State ... #ILwx #KYwx #tristatewx,caution and advice,"west of the Tri-State
west of the Tri-State
west of the Tri-State"
97, @4029news: Denning has taken a direct hit from this large dangerous tornado which is headed toward I-40 between HWY 23 and Clarksville.,caution and advice,"I-40 between HWY 23 and Clarksville
Denning  I-40 between HWY 23 and Clarksville.
I-40 between HWY 23 and Clarksville."
98, @tjholmes: Weather spotters confirm a tornado is on the ground moving toward Joplin.,caution and advice,"Joplin
Joplin
Joplin
Joplin
Joplin"
99,@CeeAngi Heard these was a tornado in the Chicago area FWIW.,caution and advice,"Chicago
Chicago area
Chicago area"
100, @daynavettese: Tornado warning ended for Hamilton. Still severe thunderstorm warnings.,caution and advice,"Hamilton
Hamilton
Hamilton"
101,@Teaschell oh that could be it. But be careful they just issued a tornado warning for all southeastern mi..........,caution and advice,"all southeastern mi
all southeastern mi..........
N/A"
102,Looks like new #tornado #warning for #Springfield MA area!crazyness ... coverage: Springfield: WWLP.com WGGB.com Boston: WBZtv.com WHDH.com,caution and advice,"Springfield MA area
for #Springfield MA
Springfield MA
MA"
103, @EvansvilleWatch:  @tristatealerts: TORNADO WARNING issued for parts of GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY ...,caution and advice,"GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY ...
parts of GALLATIN; WHITE; POSEY; HENDERSON; UNION county
GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY"
104,Horrible.  @cnnbrk: More severe weather moving into tornado-hit #Joplin Missouri area. http://on.cnn.com/kiObzM,caution and advice,"Joplin, Missouri
Missouri
Joplin, Missouri"
105, @AnneMarieWTHR: Storm spotters reporting tornado on the ground northeast of Bedford right now,caution and advice,"northeast of bedford
northeast of Bedford
northeast of Bedford"
106, @fishfire: FEMA  now enroute to #JOPLIN with IMAT team with full support team at the ready.  #JOPLIN,caution and advice,"n/a
JOPLIN
#JOPLIN"
107, @HumanityRoad: After a #tornado Limit travel sightseeing can impede emergency response #tornado #springfield #MA #WX Stay home stay ...,caution and advice,"springfield #MA
springfield #MA
springfield #MA"
108,Tornado warning! AHHH,caution and advice,"N/A
n/a
n/a"
109, @PaulPoteet: Another TORNADO report ...now just west of Seymour and north of US 50.,caution and advice,"ust west of Seymour and north of US 50
west of Seymour and north of US 50
west of Seymour and north of US 50
west of Seymour and north of US 50"
110,@SnakeBytesTV Look out for Tornado's,caution and advice,"N/A
N/A
N/A"
111,Ahhhhhh! We have a tornado watch!!!,caution and advice,"N/A
N/A
N/A"
112,Tornado Watch Wednesday: Report In Liveblog #4 http://t.co/IWFm2j0,caution and advice,"N/A
n/a
n/a"
113,Tornado warning for Midland and southern Midland county #michigan,caution and advice,"Midland
Midland and southern Midland county
Midland and southern Midland county"
114,tornado watch for central mississippi including starkville till 4AM..expect the strongest storms between 1 and 3AM.,caution and advice,"central mississippi
central mississippi including starkville
central mississippi including starkville"
115, @TWCBreaking: TAKE COVER near Beaman MO and eastern Pettis County.  #Tornado likely doing damage.   http://wxch.nl/kK7jEz,caution and advice,"Beaman, MO and eastern Pettis County
Beaman, MO and eastern Pettis County
Beaman, MO and eastern Pettis County"
116,Tornado Warning for Oakland County in MI until 6:45pm EDT.,caution and advice,"Oakland County in MI
Oakland County in MI
Oakland County in MI"
117, @TWCBreaking: Brief #tornado reported near Rose NE.  The supercell they're tracking:  http://wxch.nl/lvqVxr  #newx,caution and advice,"Rose, NE
Rose, NE
near Rose, NE"
118,Tornado Warning for Elkhart Kosciusko Lagrange Marshall Noble and St. Joseph County in IN until 4:15pm EDT. #inwx,caution and advice,"Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN
Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN
Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN
Elkhart, Kosciusko, Lagrange, Marshall, Noble and St. Joseph County in IN"
119, @cnnbrk: Weather spotters report #tornado moving toward Joplin Missouri at 45 mph http://on.cnn.com/k1ZN2b,caution and advice,"Joplin, Missouri
Joplin, Missouri
Joplin, Missouri
Joplin, MissourI"
120, @BreakingNews: Fans at Rangers game in Arlington Texas are sheltering in place after tornado warning - @CardsFaninBigD http://bit.l ...,caution and advice,"Arlington, Texas
Arlington, Texas
Arlington, Texas"
121,Tornado Terjang Massachusetts: 02/06/2011 14:15 (Amerika Serikat) ,caution and advice,"Massachusetts
Massachusetts
Terjang Massachusetts
Terjang Massachusetts"
122,From #Joplin site: Police &fire officials strongly encourage anyone who does not live in the affected area to stay clear of damage site.,caution and advice,"Joplin site
N/A
Joplin"
123,SPC Tornado Watch 411 Status Reports http://dlvr.it/TmnlQ,caution and advice,"n/a
N/A
SPC"
124,Another possible Tornado near Amherst,caution and advice,"Amherst
near Amherst
near Amherst"
125,Storms rolling in... The classic combo of thunderstorm warning + tornado watch = sirens... HA HA insomnia storms always defeat you! Zzzzz..,caution and advice,"N/A
n/a
insomnia"
126, @slashdot: Tornado Risk Seen For Social Security Data Center http://bit.ly/morhoY,caution and advice,"Social Security Data Center
Social Security Data Center
Social Security Data Center
Social Security Data Center
Social Security Data Center"
127, @CNN: Just In:  A tornado was spotted near midtown Memphis Tennessee according to the National Weather Service.,caution and advice,"Memphis, Tennessee
near midtown Memphis, Tennessee
midtown Memphis, Tennessee"
128, @newsday: A tornado watch is in effect for Nassau County and all of New York City until 8 p.m. today http://bit.ly/kKCcrC,caution and advice,"Nassau County and all of New York City
Nassau County, New York City
Nassau County and all of New York City
Nassau County and all of New York City"
129, @TWCBreaking: #Tornado near Brimfield MA moving E.  Will pass very close AGAIN to Sturbridge MA.  TAKE COVER!  Alert:  http://wxch. ...,caution and advice,"Brimfield, MA
Brimfield, MA, Sturbridge, MA
Brimfield, MA"
130,Tornado Warning :(,caution and advice,"N/A
N/A
N/A"
131, @cnnbrk #Tornado warning for Shelby and parts of Crittenden counties Tenn. including Memphis http://on.cnn.com/kslZp0,caution and advice,"Shelby and parts of Crittenden counties, Tenn., including Memphis
Shelby and parts of Crittenden counties, Tenn., including Memphis
Shelby and parts of Crittenden counties, Tenn., including Memphis"
132, @indystar: National Weather Service issues tornado watch for central Indiana until 7 p.m.,caution and advice,"central Indiana
central Indiana
central Indiana"
133, @NBCConnecticut:  @DarrenSweeney: The Storm Prediction Center has extended the Tornado watch for Hartford Tolland and Windham Coun ...,caution and advice,"Hartford, Tolland and Windham Coun
Hartford, Tolland and Windham County
Hartford, Tolland and Windham Coun"
134, @TWCBreaking: LARGE multivortex #tornado now near Binger OK or 6 miles south of Hinton.  TAKE COVER NOW below ground!  http://wxch. ...,caution and advice,"near Binger, OK or 6 miles south of Hinton
Binger, OK
6 miles south of Hinton
south of Hinton"
135,NWS dopplar radar indicated a severe storm producing a tornado near Clarksdale Mississippi moving NE at 45 mph (748 pm CDT),caution and advice,"Clarksdale, Mississippi
near Clarksdale, Mississippi
near Clarksdale, Mississippi,"
136, @KATVNews: Tornado warning for Jefferson County White Hall Pine Bluff take cover now. /via @KATVBarry,caution and advice,"Jefferson County, White Hall, Pine Bluff
Jefferson County, White Hall, Pine Bluff
Jefferson County, White Hall, Pine Bluff"
137, @RobinMeade:  @cnnbrk: NWS issues #tornado emergency for Newcastle Norman and Moore Oklahoma http://on.cnn.com/k1ZN2b,caution and advice,"Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma
Newcastle, Norman and Moore, Oklahoma"
138,So the tornado siren just went off :(:(,caution and advice,"N/A
n/a
N/A"
139,tornado watch extends from,caution and advice,"N/A
N/A
N/A
N/A"
140, @DaveSnider: New event. Tornado Warning from 5/24/2011 10:34 PM to 11:00 PM CDT for Barton County Dade Coun... Read more at http://b ...,caution and advice,"Barton County, Dade Coun
Barton County
Barton County, Dade Coun"
141,Another tornado headed towards Joplin MO. Damn #PrayForJoplin,caution and advice,"Joplin, MO
Joplin, MO
Joplin, MO"
142, @danibeej: The whole state of new jersey is under a tornado watch.. Oh.,caution and advice,"whole state of new jersey
whole state of new jersey
new jersey"
143, @LiberalJaxx:  @trkrsvoice: #Truckers have blocked #Westboro in at the Flying J in #Joplin! If you're near stand with them! #tcot  ...,caution and advice,"Flying J in #Joplin
Westboro
Joplin
Westboro Joplin"
144,TORNADO WATCH UNTIL 9 PM IN NE OHIO STRONG TO SVR STORMS WITH A HISTORY OF PRODUCING LG HAIL & ROTATION WILL AFFECT NE OH AND NW PA AT 9 PM,caution and advice,"NE  OHIO
NE OHIO AND NW PA
NE OHIO;  NE OH AND NW PA"
145, @Rich_WGEM: Tornado on the ground near Harrisonville MO. Another in KS along I-35 near Mile marker 224.,caution and advice,"Harrisonville, MO
Harrisonville, MO. Another in KS along I-35 near Mile marker 224
near Harrisonville, MO KS along I-35 near Mile marker 224"
146,Tornado Warning for Ouachita and Union Parish in LA until 9:15pm CDT. #lawx,caution and advice,"Ouachita and Union Parish in LA
Ouachita and Union Parish in LA
Ouachita and Union Parish
Ouachita and Union Parish in LA"
147,Tornado warning alert but no tornado http://t.co/r4y0FnJ,caution and advice,"N/A
N/A
N/A"
148,A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 315 AM CDT FOR CENTRAL COMANCHE COUNTY http://tinyurl.com/23uk4o5 #okwx,caution and advice,"CENTRAL COMANCHE COUNTY
CENTRAL COMANCHE COUNTY
CENTRAL COMANCHE COUNTY"
149,#Tornado watch till 9 pm CDT Saint Louis city county Jefferson St Charles Franklin Lincoln Pike Warren & Montgomery counties #MO #STL,caution and advice,"Saint Louis city county Jefferson St Charles Franklin Lincoln Pike Warren & Montgomery counties
Saint Louis city county Jefferson St Charles Franklin Lincoln Pike Warren & Montgomery counties
Saint Louis city county Jefferson St Charles Franklin Lincoln Pike Warren & Montgomery counties"
150, @breakingweather: #Tornado on the ground south of Palmer #Mass. & continue moving eastward toward Fiskdale in western Worcester Co.  ...,caution and advice,"wouth of Palmer
south of Palmer, #Mass.
Palmer, #Mass Fiskdale in western Worcester Co"
151, @weatherchannel: NOAA's Storm Prediction Center:  HIGH risk for severe today.  Dr. Forbes agrees.  Ingredients for #tornado outbreak: ...,caution and advice,"N/A
n/a
n/a
N/A"
152,Tornado warning,caution and advice,"n/a
N/A
N/A
N/A"
153,@2Gs_ Tornado Coming be careful,caution and advice,"N/A
N/A
N/A
n/a"
154, @twister_tracker: TORNADO WARNING: Love (Oklahoma)  Expires: 05/24/2011 06:45PM (CDT) http://bit.ly/mLnSwe #tornado #okwx #okstorms,caution and advice,"Love (Oklahoma)
Oklahoma
Love (Oklahoma)
Love (Oklahoma)"
155,Jackson Johnson Cass Counties Under Tornado Warnings  http://sns.mx/C8d6y7,caution and advice,"Jackson, Johnson, Cass Counties
Jackson, Johnson, Cass Counties
Jackson, Johnson, Cass Counties"
156,a #tornado hit #japan??,caution and advice,"japan
japan
japan"
157, @severewarn: Severe Thunderstorm Warning for Alfalfa and Grant County in OK until 9:00pm CDT. #okwx,caution and advice,"Alfalfa and Grant County in OK
Alfalfa and Grant County in OK
Alfalfa and Grant County in OK
Alfalfa and Grant County in OK"
158, @CBCNews: Possible tornado strikes near Hamilton overnight http://bit.ly/lWg59P,caution and advice,"near Hamilton
near Hamilton
near Hamilton"
159,TORNADO WARNING [ Fillmore NE ][ Nuckolls NE ][ Thayer NE ] Expires: Tue May 31 00:00 EDT #SVRAlert,caution and advice,"[ Fillmore, NE ][ Nuckolls, NE ][ Thayer, NE ]
[Fillmore,NE ][ Nuckolls, NE ][ Thayer, NE ]
[ Fillmore, NE ][ Nuckolls, NE ][ Thayer, NE ]"
160,TORNADO WARNING in effect for Oakland County till 6:45 p.m. http://bit.ly/j19TMy,caution and advice,"Oakland County
Oakland County
Oakland County"
161,confirmed by @ceitfianna @iamnotree & @mulka: TORNADO WARNING IN ANN ARBOR. Batten down the whatevers.,caution and advice,"ANN ARBOR
ANN ARBOR
ANN ARBOR"
162, @CNN: Just In:  Tornado warning canceled for Joplin Missouri,caution and advice,"Joplin, Missouri
Joplin, Missouri
Joplin, Missouri"
163,Tornado warning Union County in #NEGA #GAWX,caution and advice,"Union County
Union County in NEGA
Union County in #NEGA #GAWX"
164,Tornado warning with rotation by Forney #onthelookout,caution and advice,"N/A
Forney
N/A"
165,Tornado warning Sacramento county pls take shelter!,caution and advice,"Sacramento
Sacramento county
Sacramento county"
166,Tornado Watch issued May 29 at 3:55PM EDT expiring May 29 at 8:00PM EDT by NWS NorthernIndiana... http://dlvr.it/TQDxm,caution and advice,"NorthernIndiana
NorthernIndiana
NorthernIndiana
NorthernIndiana
NorthernIndiana
NorthernIndiana"
167,@ktkather well there will not be a tornado tonight.  I would suggest finding some place in the area.  Do you live in a complex or is it sml,caution and advice,"N/A
N/A
N/A"
168,@PRIDE2GrowMore I've never seen anything like this before. I'll be shocked if there were no tornado touch downs north of #Guelph.,caution and advice,"north of #Guelph
north of #Guelph
Guelph
north of #Guelph
north of Guelph
Guelph"
169, @BreakingNews: DFW airport (@dfwairport) has sheltered passengers in the terminal after tornado warning - CBS DFW live stream http:// ...,caution and advice,"DFW airport
DFW airport
DFW airport
DFW airport
DFW airport"
170,Report of tornado spotted just north of Cerro Gordo. @Matt_Brickman  will be breaking in momentarily with the most up to date information.,caution and advice,"north of Cerro Gordo
Cerro Gordo
north of Cerro Gordo"
171, @Boston_Police: National Weather Service has issued Tornado Watch in effect until 8:00PM for several MA counties including Suffolk C ...,caution and advice,"MA Suffolk Boston
several MA counties, including Suffolk C
several MA counties, including Suffolk C ..."
172,@EmmettLuvr1935 Florence has a tornado watch until 9,caution and advice,"Florence
Florence
Florence"
173,funny how everyone in this second-floor newsroom ignores the blaring tornado sirens outside.,caution and advice,"N/A
N/A
second-floor newsroom"
174,Tornado Warning for Barry and Calhoun County in MI until 5:00pm EDT. #miwx,caution and advice,"Barry and Calhoun County in MI
Barry and Calhoun County in MI
Barry and Calhoun County in MI"
175,Wtf? Come on now. @TWCBreaking: Tornado warning for #Joplin Mo.!! Radar and warning info: http://wxch.nl/mGgs3M,caution and advice,"Joplin, Mo
Joplin, Mo.
Joplin, Mo
Joplin, Mo."
176, @CNN: Just In: Tornado spotted in Bedford Texas between Fort Worth and Dallas according to the National Weather Service.,caution and advice,"Bedford, Texas Fort Worth and Dallas
Bedford, Texas
Bedford, Texas, between Fort Worth and Dallas"
177, @breakingweather: Reports of a possible #tornado and numerous trees down 2-miles north of Springboro Pennsylvania at 4:55 p.m. EDT.,caution and advice,"Springboro, Pennsylvania
2-miles north of Springboro, Pennsylvania
2-miles north of Springboro, Pennsylvania"
178,Stewart County hit by tornado weather service reports http://twurl.nl/dphwl6 http://twurl.nl/jjaa,caution and advice,"Stewart County
Stewart County
Stewart County"
179, @OKWXTracker: A SEVERE THUNDERSTORM WATCH IS IN EFFECT UNTIL 11:00 PM SATURDAY FOR PAS OF OKLAHOMA http://tinyurl.com/23uk4o5 #okw ...,caution and advice,"PAS OF OKLAHOMA
PAS OF OKLAHOMA
PAS OF OKLAHOMA"
180,National Weather Service issues TORNADO WARNING for Texas County OK and Beaver County OK until 7:30pm.,caution and advice,"Texas County, OK and Beaver County, OK
Texas County, OK and Beaver County, OK
Texas County, OK and Beaver County, OK"
181,http://twitpic.com/52e998  possible tornado forming by work heading towards @tjmlnarik .  Duck and cover.,caution and advice,"N/A
work heading towards @tjmlnarik
@tjmlnarik"
182,Tornado watch extended until 11pm hope everyone is home or in a safe spot.,caution and advice,"N/A
N/A
n/a
N/A"
183, @cnnbrk: Rangers Ballpark in Arlington TX evacuated mid-game amid #tornado warning http://on.cnn.com/k1ZN2b,caution and advice,"Rangers Ballpark in Arlington, TX
Arlington, TX
Arlington, TX
Arlington, TX
Arlington, TX
Arlington, TX"
184,TORNADO WARNING: Kalamazoo (Michigan)  Expires: 05/29/2011 03:45PM (CDT) http://bit.ly/mU0aeM #tornado #miwx,caution and advice,"Kalamazoo
Kalamazoo (Michigan)
Kalamazoo (Michigan)"
185,Chance of a tornado: 52% -_____-,caution and advice,"N/A
N/A
n/a"
186,Possible tornado on the ground 1 mile north of Vicksburg...no visual.  NWS radar returns showing visual.,caution and advice,"1 mile north of Vicksburg
1 mile north of Vicksburg
1 mile north of Vicksburg"
187,Tornado watch for Monroe county michigan until 8 pm tonight.,caution and advice,"Monroe county michigan
Monroe county michigan
Monroe county michigan
Monroe county michigan"
188,#United States #Pennsylvania #WeatherlyWeather service confirms tornado touched down in Embden Maine - Bangor Daily News,caution and advice,"Embden, Maine
Embden, Maine
Embden, Maine
Embden, Maine"
189, @weatherchannel: 3 OK tornadoes have been upgraded to EF4:  1) El Reno/Piedmont....2) Chickasha to Newcastle/Moore....3) Washington/G ...,caution and advice,"N/A
OK El Reno/Piedmont Chickasha Newcastle/Moore Washington
1) El Reno/Piedmont....2) Chickasha to Newcastle/Moore....3) Washington/G"
190,#Tornado watch=a tornado is possible in the area. Tornado warning=one has been sighted or indicated take shelter. @fema #kswx #ksstorms,caution and advice,"N/A
n/a
#kswx #ksstorms"
191,TORNADO WARNING: Beaver (Oklahoma)  Expires: 06/11/2011 08:30PM (CDT) http://bit.ly/m0R1db #tornado #okwx #okstorms,caution and advice,"Beaver (Oklahoma)
Beaver, Oklahoma
Beaver (Oklahoma)
Beaver (Oklahoma)
Beaver (Oklahoma)"
192," @livewxradar: *** TORNADO WATCH *** until 2AM CDT for IA MN SD ND for LARGE TORNADOES 2.5"" HAIL and 80MPH winds",caution and advice,"IA MN SD ND
IA MN SD ND
IA MN SD ND"
193,Tornado watch Sunday afternoon and evening http://exm.nr/makBhi,caution and advice,"N/A
n/a
N/A"
194,Special Weather Statement issued June 05 at 2:45PM CDT expiring June 05 at 3:45PM CDT by NWS Shreveport ht... http://bit.ly/lQesrZ #OKwx,caution and advice,"n/a
N/A
NWS Shreveport
NWS Shreveport"
195, @severestudios: NOW IN EFFECT:  Tornado Watch for portions of the area in IN OH MI until 8:00pm EDT / 7:00pm CDT. http://1.usa.gov/ ...,caution and advice,"portions of the area in IN, OH, MI
portions of the area in IN, OH, MI
IN, OH, MI"
196,ok we are under an official tornado watch until later this morning please keep us in your thoughts and prayers just came over scanner,caution and advice,"n/a
n/a
N/A"
197,SCARY! @twilightus @AngWxGrl Terrifying!!!  @AngWxGrl #Joplin MO: Before & After: http://tinyurl.com/4x8rsmt #tornado,caution and advice,"Joplin, MO
Joplin, MO
Joplin, MO
Joplin, MO"
198,What? There was a tornado in Northern Ireland today? What? #endofdays,caution and advice,"Northern Ireland
Northern Ireland
Northern Ireland
Northern Ireland"
199,How to Design a Tornado Safe Room http://ow.ly/56VpL #HomeDesign #Architecture,caution and advice,"n/a
n/a
n/a
N/A"
