"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"98","zhandercayabyab","Maging mga malalaking kainan sa Tacloban ay maagang isinara at tinakpan ng plywood @DZMMTeleRadyo #RubyPH http://t.co/P7zaGBgruV",,,"1","0","0","tl","CD","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","1","1","1","5","3","1","2","4","1","0","1","1","2","1","0","1","0","1","0","0","1","1","0","1","1","0","1","4","2","0","0","0","2","1","1","1","1","3","1","0","1","3","0","1","1","0","0","1","4","2","1","1","1","16"
"99","Gu4rdian4ngelo","RT @DZMMTeleRadyo: PHOTO: Mga establisimyento sa Tacloban, pinapakuan ng plywood kontra baha at alon #RubyPH http://t.co/kAsVyyCCjD | via @‚?¶",,,"1","0","1","tl","CD","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","0","1","1","1","1","0","1","1","2","1","1","1","1","0","1","0","1","2","1","1","1","1","2","1","1","1","0","1","1","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","0","0","1","1","2","2","1","22"
"100","NonVitalTooth","RT @zhandercayabyab: Mga establisimyento sa Tacloban, pinapakuan ng plywood para di pasukin ng baha at alon @DZMMTeleRadyo #RubyPH http://t‚?¶",,,"1","0","1","tl","CD","1","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","1","1","2","0","1","1","3","2","1","1","1","0","2","0","1","1","1","1","0","1","1","2","1","1","0","2","2","1","1","1","1","2","2","0","0","2","1","1","1","1","1","0","1","1","1","0","1","2","1","2","2","1","21"
"101","NonVitalTooth","RT @zhandercayabyab: Mga establisimyento sa Tacloban, pinapakuan ng plywood para di pasukin ng baha at alon @DZMMTeleRadyo #RubyPH http://t‚?¶",,,"1","0","1","tl","CD","1","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","1","1","2","0","1","1","3","2","1","1","1","0","2","0","1","1","1","1","0","1","1","2","1","1","0","2","2","1","1","1","1","2","2","0","0","2","1","1","1","1","1","0","1","1","1","0","1","2","1","2","2","1","21"
"102","PIA_NCR","Mga billboard sa Kamaynilaan, iniligpit muna dahil kay #RubyPH . (Jerome Paunan)",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","4","0","1","0","1","0","0","0","2","1","1","0","1","1","0","1","0","0","0","1","0","1","1","0","0","1","0","1","0","1","1","0","0","0","1","2","0","0","1","0","1","0","2","0","0","1","0","1","2","0","1","0","0","1","15"
"103","AllNews_PH","[DZMM TeleRadyo] Suplay ng kuryente sa mga sasalantain ni #RubyPH, ipinapuputol http://t.co/zDm85w9kDp... http://t.co/88uUogWT8g",,,"1","1","0","tl","CD","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","2","2","0","0","1","1","1","0","1","3","2","2","1","2","1","2","0","0","0","1","0","2","1","0","1","1","1","0","0","0","0","0","1","2","1","1","2","1","0","1","0","2","1","1","0","1","1","1","0","0","3","17"
"104","iamJOELIEbee","As of 9:47pm wala ng kuryente dito sa San Roque, Northern Samar. Medyo malakas na din ang hangin @IMReadyPH @ANCALERTS . #RubyPH",,,"1","0","0","tl","CD","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","0","0","0","1","0","2","0","0","3","4","2","0","0","3","2","3","2","1","1","0","0","0","1","2","1","0","1","0","1","2","0","0","0","0","1","0","1","0","0","2","1","1","0","1","0","0","1","2","1","0","3","1","0","2","3","25"
"105","SpeakLlauder","@ABSCBNNews: Tacloban Mayor Romualdez: Sa ngayon, wala pa kaming report ng casualty #RubyPH | via @DZMMTeleRadyo No casualties lng, Lord",,,"1","0","0","tl","CD","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1","0","1","1","0","1","0","1","4","1","1","0","1","1","1","3","0","1","0","0","0","1","1","1","0","0","1","0","1","2","1","0","2","1","0","1","1","0","1","1","0","2","0","0","1","0","1","2","1","2","4","1","1","1","1","24"
"106","marrialigaya","@ANCALERTS: NDRRMC: 3 dead due to #RubyPH tsk","14.752156","121.079288","1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","10"
"107","CaineLian","@dzbb : As of 6:00am, walang naitalang casualty sa Catbalogan City,Samar- ayon kay Mayor Stephanie Uy-Tan. #RubyPH THANK GOD!",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","1","1","0","0","0","0","4","6","0","0","0","2","2","1","1","1","0","0","0","0","1","2","2","0","1","0","1","2","1","0","1","1","2","0","1","0","2","1","0","1","1","1","0","0","1","2","0","3","2","1","1","0","2","25"
"108","gamuederrrrs","@DZMMTeleRadyo: 12 barangay sa Laguna, lubog pa rin sa baha #RubyPH http://t.co/VbeZe7Ksld http://t.co/mAQ2hs5YmZ suspend na this",,,"1","1","0","tl","CD","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","0","0","1","1","2","1","1","0","0","1","1","1","1","3","1","1","0","1","0","2","0","0","1","1","1","2","2","0","1","1","1","2","1","0","0","0","0","2","0","0","2","1","0","2","0","2","1","0","0","1","1","1","2","0","2","18"
"109","roweecathRPh","@DZMMTeleRadyo: 27 patay sa bagsik ni #RubyPH sa Eastern Samar - Red Cross http://t.co/AAxPIbfqQd http://t.co/tnTVxXWf7H",,,"1","1","0","tl","CD","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","1","3","0","1","0","0","0","2","0","1","3","0","1","0","2","0","2","0","0","1","1","0","2","1","0","1","0","0","1","1","0","0","0","0","2","1","0","2","0","1","0","0","2","1","1","1","1","0","1","1","0","3","16"
"110","VAMboyyy","@DZMMTeleRadyo: BATANGAS | Wala pang napaulat na nasaktan dahil sa bagyo #RubyPH (ulat ni @arnellozaeta)",,,"1","0","0","tl","CD","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","1","0","0","1","0","1","3","1","1","2","1","3","4","0","1","0","0","0","0","1","1","0","0","1","0","1","1","1","2","1","0","0","2","0","0","3","0","0","0","3","3","0","0","1","2","0","0","2","1","2","1","2","18"
"111","Boy_Kulit","@DZMMTeleRadyo: BATANGAS | Wala pang napaulat na nasaktan dahil sa bagyo #RubyPH (ulat ni @arnellozaeta) may bagyo ba?",,,"1","0","0","tl","CD","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","1","1","1","0","0","2","0","1","3","1","1","2","1","3","4","0","1","0","0","0","0","1","1","0","0","1","0","1","1","1","4","1","0","0","2","0","0","3","1","0","0","3","3","0","0","1","2","0","1","2","1","4","1","2","22"
"112","puchepuch","@DZMMTeleRadyo: BATANGAS | Wala pang napaulat na nasaktan dahil sa bagyo #RubyPH (ulat ni @arnellozaeta) SALAMAT PO SAFE LAHAT","13.758502","120.94833","1","0","0","tl","CD","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","1","1","1","0","0","1","0","2","3","1","2","2","3","5","4","0","1","0","0","0","0","1","1","1","0","1","0","1","1","1","2","1","0","0","3","0","0","3","0","0","0","5","3","0","0","1","2","0","0","2","1","2","1","4","22"
"113","francorreyes","@DZMMTeleRadyo: Batangas, nagpapatupad na ng preemptive evacuation dahil kay #RubyPH http://t.co/QbydNvDf4d http://t.co/3QQBIXUo4I",,,"1","1","0","tl","CD","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","2","0","1","1","0","1","1","1","1","0","0","3","0","1","0","2","0","0","1","1","0","2","1","0","2","1","1","1","1","1","0","0","1","2","1","0","2","1","3","2","0","2","1","1","0","1","2","1","1","0","0","14"
"114","MharieCastillo","@DZMMTeleRadyo: Batangas, nagpapatupad na ng preemptive evacuation dahil kay #RubyPH http://t.co/Tl7Qw1WWgb http://t.co/KVsJrGDdo4",,,"1","1","0","tl","CD","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","3","0","1","1","0","1","1","1","1","0","0","3","0","1","0","2","0","0","1","1","0","2","1","0","1","1","1","1","1","1","0","0","1","2","1","0","2","1","3","2","0","2","1","1","0","1","2","1","1","0","0","14"
"115","jeannie0722","@DZMMTeleRadyo: Borongan, Eastern Samar, matindi nang binabayo ni #RubyPH; signal ng komunikasyon, putol na | via RP37 @EdwinSevidal",,,"1","0","0","tl","CD","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2","2","1","1","0","1","1","0","3","0","0","2","2","2","0","1","2","0","4","0","2","1","0","0","1","0","1","0","0","1","0","1","2","1","2","1","2","0","0","1","0","0","1","0","3","1","4","2","0","1","2","1","1","3","1","1","1","1","23"
"116","IGMOlayvar","@DZMMTeleRadyo: Bubong at kisame ng Tacloban Airport, sinira ni #RubyPH http://t.co/FZHADakW9X http://t.co/0u0ziXbw9e grabe",,,"1","1","0","tl","CD","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","2","1","0","1","0","1","1","0","1","1","0","2","0","1","0","2","0","0","1","1","1","2","2","1","1","2","0","1","1","1","2","1","1","2","1","0","2","1","1","0","0","2","1","0","0","0","2","1","1","0","1","15"
"117","AnaLooovesYou","@DZMMTeleRadyo: Gov. Firmalo sa DZMM: Wala nang kuryente sa Romblon subalit maayos pa ang mga linya ng komunikasyon #RubyPH",,,"1","0","0","tl","CD","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","6","1","0","0","1","1","0","1","0","0","3","2","1","0","1","3","1","2","1","2","0","0","2","0","0","1","0","0","2","0","1","3","1","0","2","2","1","1","2","0","0","2","0","0","0","1","0","0","1","1","1","1","3","1","1","0","2","22"
"118","iamyourdarling","@DZMMTeleRadyo: Poste ng kuryente, bumagsak sa ilang bahay sa Brgy. Pawing, Tacloban #RubyPH http://t.co/hJbqYkpGR3 | via @zhandercayabyab","14.596215","121.002006","1","0","0","tl","CD","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","1","1","1","1","1","1","1","1","0","3","2","1","1","2","1","1","1","3","0","1","0","1","1","1","2","1","1","1","2","2","0","3","1","0","0","0","1","1","1","0","1","2","0","0","1","1","1","0","0","2","3","1","2","1","3","21"
"119","mahealanijoy","@DZMMTeleRadyo:Brgy. Sagkahan, Tacloban City, binaha #RubyPH via @zhandercayabyab http://t.co/q70gjZOAWr Wtf... Tacloban... :(",,,"1","1","0","tl","CD","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","1","1","1","1","2","0","4","2","2","1","1","0","0","3","1","0","1","0","1","1","1","3","1","1","0","2","0","0","1","0","0","0","0","0","1","2","0","1","2","0","1","1","1","1","0","0","1","0","1","2","1","1","19"
"120","blujay_chabby","@gmanews: #RubyPH update mula sa press briefing ng DILG: Walang naitalang casualty sa Leyte. Good to hear. Sana sa ibang lugar din :)",,,"1","0","0","tl","CD","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","0","1","0","1","0","2","0","0","3","5","0","0","0","4","3","2","2","2","1","0","0","0","1","1","0","0","1","0","1","5","1","1","2","0","0","0","0","0","1","1","1","0","1","2","0","0","1","1","0","0","5","1","1","0","4","27"
"121","MerryEdear","@gmanews: #RubyPH update mula sa press briefing ng DILG: Walang naitalang casualty sa Leyte. Thank you Lord! :)",,,"1","0","0","tl","CD","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","1","0","1","0","1","0","0","3","4","0","0","0","2","3","2","1","2","0","0","0","0","1","1","1","0","1","0","1","4","0","1","2","0","0","0","0","0","1","1","0","0","1","1","0","0","1","1","0","0","4","1","0","0","2","22"
"122","jeanomarcayda","@gmanews: ALBAY-Hilera ng mga poste ng kuryente, natumba matapos ang malakas na hangin sa Camalig. #RubyPH wtf.Brownout apocalypse na itu.",,,"1","0","0","tl","CD","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","2","0","1","0","1","0","1","0","0","4","3","1","0","0","1","1","5","1","2","0","0","1","0","1","1","1","0","1","0","1","3","1","0","1","0","3","1","1","0","1","3","1","1","2","3","0","0","1","1","1","1","4","1","2","0","1","26"
"123","MarkGascon1","@gmanews: Bagsak na ang linya ng komunikasyon sa mga bayan sa Northeastern Samar. #RubyPH | via @PeeweeHero @dzbb","10.717486","125.794168","1","0","0","tl","CD","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","1","1","0","1","1","0","1","1","0","0","3","2","0","0","3","0","3","1","1","0","0","1","1","1","1","0","0","1","0","1","2","1","2","1","1","1","0","1","0","0","1","0","0","0","1","1","0","1","2","1","1","2","1","2","2","4","20"
"124","IamTheLawler","@gmanews: Bagsak na ang linya ng komunikasyon sa mga bayan sa Northeastern Samar. #RubyPH | via @PeeweeHero @dzbb keep safe everyone","14.815947","121.071702","1","0","0","tl","CD","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","1","1","0","1","1","0","1","1","0","0","3","3","0","0","4","0","3","1","1","0","0","1","1","1","1","0","0","1","0","1","2","1","2","1","2","1","0","2","0","0","1","0","0","0","1","1","0","1","2","1","1","2","1","2","2","5","23"
"125","donnavells","@gmanews: DOLORES, EASTERN SAMAR - Bagsak na ang linya ng komunikasyon | #RubyPH update via @PeeweeHero",,,"1","0","0","tl","CD","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","2","3","1","1","0","0","1","0","1","1","0","0","2","2","0","0","1","0","2","0","2","0","0","1","1","1","1","0","0","1","0","1","2","0","1","1","1","1","0","1","0","0","0","0","1","1","1","1","0","1","2","1","0","2","1","1","1","2","18"
"126","alexatine24","@gmanews: DOLORES, EASTERN SAMAR - Bagsak na ang linya ng komunikasyon | #RubyPH update via @PeeweeHero",,,"1","0","0","tl","CD","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","2","3","1","1","0","0","1","0","1","1","0","0","2","2","0","0","1","0","2","0","2","0","0","1","1","1","1","0","0","1","0","1","2","0","1","1","1","1","0","1","0","0","0","0","1","1","1","1","0","1","2","1","0","2","1","1","1","2","18"
"127","JhaMharie","@gmanews: MASBATE ‚?? Walang kuryente ngayon sa Cataingan, Masbate, ayon kay Mayor Kho. | #RubyPH via @dzbb",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","1","0","1","1","0","1","0","0","1","3","0","0","0","1","1","1","1","3","0","0","0","1","1","1","0","0","1","0","1","1","2","0","1","2","1","0","3","0","1","3","0","2","3","0","1","0","1","2","0","4","3","1","2","1","1","21"
"128","johnerdz","@gmanews: PHOTOS: Pagbaha sa Lope de Vega, Northern Samar. #RubyPH via @PeeweeHero http://t.co/3xfwUIdXsR",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","1","0","0","1","1","0","1","0","0","1","2","1","0","2","0","1","1","0","1","1","0","2","1","2","1","1","1","0","1","0","1","0","2","0","0","0","0","1","0","0","1","1","0","0","1","1","1","0","1","0","0","1","1","1","2","17"
"129","WalaPongKapaRiZ","@gmanews: ROMBLON ‚?? Mga puno, nagsitumbahan sa Romblon matapos hagupitin ni #RubyPH. | via @akosiJaysent http://t.co/qPGhTLPOpo Romblon :(",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","1","1","0","0","1","1","1","2","0","0","2","0","1","0","1","0","2","1","0","0","1","0","1","0","1","2","1","1","0","1","0","1","0","1","3","0","1","0","1","1","2","2","1","1","1","1","1","1","0","3","1","0","1","1","1","1","21"
"130","Aybilibers","@gmanews: ROMBLON ‚?? Mga puno, nagsitumbahan sa Romblon matapos hagupitin ni #RubyPH. | via @akosiJaysent http://t.co/QWQfp34fAm",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","1","1","0","0","1","1","1","2","0","0","2","0","1","0","1","0","2","1","0","0","1","0","1","0","1","2","1","1","0","1","0","1","0","1","2","0","1","0","1","1","2","2","1","1","1","1","1","1","0","2","1","0","1","1","1","1","19"
"131","DivineStellar","@gmanews: SORSOGON ‚?? Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb",,,"1","0","0","tl","CD","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","4","1","1","0","1","1","0","0","0","0","2","4","0","1","0","3","1","1","1","0","0","0","0","1","1","1","1","0","2","0","1","3","1","2","1","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","2","3","1","2","2","2","19"
"132","nicxielicious","@gmanews: SORSOGON ‚?? Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb",,,"1","0","0","tl","CD","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","4","1","1","0","1","1","0","0","0","0","2","4","0","1","0","3","1","1","1","0","0","0","0","1","1","1","1","0","2","0","1","3","1","2","1","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","2","3","1","2","2","2","19"
"133","DivineStellar","@gmanews: VIDEO: Zero casualty, naitala sa Albay sa paghagupit ng Bagyong #RubyPH http://t.co/Nmqmj8MMjB http://t.co/6koDnLGxRn",,,"1","1","0","tl","CD","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","2","0","3","0","3","1","1","0","0","2","1","2","0","0","0","2","0","1","1","1","1","2","1","0","1","2","0","1","2","1","1","1","0","2","1","0","2","1","0","1","1","2","1","1","1","1","2","1","2","0","2","17"
"134","synergzm","@ANCALERTS: San Pablo City, Laguna now under state of calamity #RubyPH ooh. Saan kaya specifically?",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","1","0","3","3","2","0","0","4","2","1","1","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","1","1","1","0","0","1","0","0","1","0","1","0","0","2","19"
"135","OhEmGIL","@ANCALERTS: San Pablo City now under state of calamity #RubyPH --- Really?! Mahina na ulan dito sa San Pablo City..saglit lang lumakas",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","0","0","1","0","1","1","0","3","5","2","1","0","4","3","2","0","1","1","0","1","0","1","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","1","0","0","1","2","0","0","1","1","0","0","1","1","0","0","4","26"
"136","NielleisMyName","@DZMMTeleRadyo: JUST IN: Masbate, nasa state of calamity na dahil sa bagyo #RubyPH | via @Jok_Magistrado-@NicolePorras",,,"1","0","0","tl","CD","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","1","1","1","1","1","0","1","2","0","1","0","1","1","1","2","1","2","0","3","0","0","0","1","1","1","0","0","1","0","1","0","0","1","2","0","0","1","0","1","1","1","0","1","2","2","1","0","1","3","0","0","0","1","2","1","2","21"
