"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category";;;;;;
1140;"MayleneYenny";"@TVPatrol: PANOORIN: Ilang bahay, puno pinadapa ng #RubyPH sa Samar. http://t.co/rxS6hMZX3m | Ulat ni @atomaraullo http://t.co/KDUSHieAAI";25.140964;121.504527;1;1;0;"tl";"CD";;;;;;
1141;"JhaMharie";"@YouScoop: Pinabagsak ng Bagyong #RubyPH ang bubong ng isang gas station sa Catarman. Ulat ni YouScooper Rio Sosa http://t.co/vHTm5AqO8L";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1142;"itsbeben11";"Electric post downed by strong winds in Abucay, Tacloban. #RubyPH (Photo via Zhander Cayabyab) via @ANCALERTS NKKLK http://t.co/R9oUfEsZsj";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1143;"inquirerdotnet";"Patay kay #RubyPH nasa 21 na @banderainquirer front page today. Full issue: http://t.co/DAsAo1PEio http://t.co/5uaNdmPY22";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1144;"banderainquirer";"Patay kay #RubyPH nasa 21 na @banderainquirer front page today. Full issue: http://t.co/tc1KihHFw8 http://t.co/PSiZNRbWM5";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1146;"News5AKSYON";"#AksyonSaHagupit | 2 bahay nawasak dahil sa naglalakihang alon at lakas na hangin sa Brgy. Tabunan, Matnog! #RubyPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1148;"News5AKSYON";"#AksyonSaHagupit | 8 katao pa ang kumirmadong patay pero inaantay pa ng NDRRMC ang validation mula sa DOH. #RubyPH (via @AmberPGonzales)";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1152;"News5AKSYON";"#AksyonSaHagupit | Sa pinakahuling tala ng NDDRMC, 3 ang validated at kumpirmadong namatay sa pananalasa ni #RubyPH (via @AmberPGonzales)";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1153;"News5AKSYON";"#AksyonSaHagupit: 10 bahay sa dalampasigan ng Albay, tinangay ng malakas na alon #RubyPH | Ulat ni @edlingao";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1154;"News5AKSYON";"#AksyonSaHagupit: Gov. Sharee Ann Tan: Higit 28,000 pamilya ang inilikas dahil sa Bagyong #RubyPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1160;"DZMMTeleRadyo";"#RadyoPatrol 20-anyos na vendor, patay sa landslide sa Puerto Galera | ulat ni Arnel Ozaeta, DZMM Correspondent #RubyPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1161;"BalitaNgayon";"#RadyoPatrol 20-anyos na vendor, patay sa landslide sa Puerto Galera | ulat ni Arnel Ozaeta, DZMM Correspondent #RubyPH via DZMM";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1164;"sv_simplevie";"#RESCUEPH yan po kuha s looc culaba biliran, winasak ni bagyong #RubyPH http://t.co/Tprgb7QB5z";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1165;"castrojosh26";"#RubyPH #VOTYNews #updates ORMOC CITY 1. #RubyPH Coverage: Mga evacuees gikan sa barangay Tambulilid gisakay sa... http://t.co/zqoHSZ2pxj";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1166;"castrojosh26";"#RubyPH #VOTYNews #updates ORMOC CITY 1. Communication sa Isabel cut-off. Last na update: murag Yolanda, maayu... http://t.co/iZ0Ur6syfS";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1167;"UNTVweb";"#RubyPH Ã¢â‚¬â€ 2 nawawalang mangingisda sa Cambulaga, Sorsogon natagpuan na ayon sa ulat ni Sherry Ann Herrera / UNTV... http://t.co/HVVTYbSA93";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1168;"iamRaymondLacsa";"#RubyPH Ã¢â‚¬â€ 2 nawawalang mangingisda sa Cambulaga, Sorsogon natagpuan na ayon sa ulat ni Sherry Ann Herrera / UNTV... http://t.co/lGYUxCSnrK";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1169;"donmoen777";"#RubyPH Casualty Count: 23 (via @philredcross) 16 -Borongan, E.Samar 1 -W.Samar 1 -Hernani, E.Samar 1 -Dolores, E.Samar @HenryRetoriano haha";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1172;"UNTVweb";"#RubyPH PHOTO: 683 pamilya sa Quirangay, Camalig, Albay, nanatili sa evacuation center dahil sa pabugso bugsong... http://t.co/LCCamoE1Ya";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1173;"iamRaymondLacsa";"#RubyPH PHOTO: 683 pamilya sa Quirangay, Camalig, Albay, nanatili sa evacuation center dahil sa pabugso bugsong... http://t.co/LnlHB0m0JS";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1174;"UNTVweb";"#RubyPH PHOTO: 683 pamilya sa Quirangay, Camalig, Albay, nanatili sa evacuation center dahil sa pabugso bugsong... http://t.co/O3XDfL8ztI";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1181;"missreyannaaa";"@saksi: Mahigit 17,000 residente na ang sapilitang pinalikas sa Laguna dahil pa rin sa Bagyong #RubyPH. #Saksi si @cedric_castillo.";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1192;"dyrirmniloilo";"#RubyPH Update List of Causalities in Iloilo Estancia, Iloilo - Ernesto Baylon, 65 years old Agbobolo, Ajuy -... http://t.co/4NtOqQMA0I";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1193;"dyrirmniloilo";"#RubyPH Update List of Causalities in Iloilo Estancia, Iloilo - Ernesto Baylon, 65 years old Agbobolo, Ajuy -... http://t.co/PzDodT0zBq";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1194;"dyrirmniloilo";"#RubyPH Update List of Causalities in Iloilo Estancia, Iloilo - Ernesto Baylon, 65 years old Agbobolo, Ajuy... http://t.co/dGBPEUuqKE";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1195;"Padics";"#RubyPh Update... Brgy San esteban, San Jose, flooded nabuaCS. diversion road passable to Legazpi via Nabua. @CamSurPPO @PRO5React @pnppio";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1196;"TVPatrol";"#TVPatrol #RubyPH itinumba ang mga puno sa Samar";" ilang bahay wasak. Ulat ni @atomaraullo LIVE mula sa Calbayog http://t.co/ocN2K8jMLH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;
1197;"TVPatrol";"#TVPatrol #RubyPH nanalasa sa Tacloban, ilang bahay at tent winalis ng bagyo. Ulat ni @rongagalac mula sa Tacloban http://t.co/muFIoUHaL1";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1198;"TVPatrol";"#TVPatrol Sanggol sa Iriga City patay dahil sa hypothermia sa kasagsagan ng #RubyPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1199;"hihidco";"#Typhoon #Hagupit #leaves #at #least #2 #dead: LEGAZPI, Philippines Ã¢â‚¬â€œ Typhoon HagupitÃ¢â‚¬Â¦ http://t.co/LeiTqHip50";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
1200;"IAmDaryllReyes";"#TyphoonRuby #24Oras anu na po lates update dito sa province of cavite wala na pu kasing kuryente ang ibang lugar dito #RubyPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1201;"BalitaNgayon";"(UPDATE) NDRRMC: Death toll sa Bagyong #RubyPH, 3 na via DZMM";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1202;"sunstarcebu";".@dsm_sunstar: #RubyPH topples electrical post in Barangay Talisay, Daanbantayan, #Cebu http://t.co/5BOBcnZYSE";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1211;"RubyPHNews1";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1212;"DILGkyusi";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1213;"janesyther20";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1214;"MyShe29";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1215;"JNaagxx";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1216;"MIKETONGCO";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1217;"KeniticChoy";"RT @gmanews: SORSOGON Ã¢â‚¬â€ Lubog sa baha ang highway sa bayan ng Rizal. | #RubyPH via @allangatus @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
1295;"_jamesagustin";"509,620 katao o 102,714 na pamilya, nailikas na sa mga evacuation center sa Regions 5, 6, 7 at 8 ayon sa NDRRMC. #RubyPH @dzbb";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1362;"CitizenPatrol";"Sa muntinlupa may 60 pamilya sa cupang at 50 sa tunasan (cuyab) ay apektado dulot ng bagyo.#MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
1371;"CitizenPatrol";"Sa paranaque, 60 pamilya ang inilikas sa silverio creek at 30 sa fastrack. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
2462;"JuperBrigs";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2463;"MyMissBagulaya";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2464;"micahngln";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2465;"gmanews";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2466;"princess_ayhie";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2467;"cj0402";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2468;"LeoDoraPongan";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2469;"romeyoandjuliet";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2470;"mszettieL";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2471;"violetaportera";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2472;"Bitchhhesskaaaa";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2473;"greyhatph";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2474;"alexinizer";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2475;"RealLibraryLady";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2476;"Hiltonsaitam";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2477;"KeniticChoy";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2478;"AnnJaviniar";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2479;"lordsatanaku";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2480;"Howieseverino";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2481;"johanna_dcruz23";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2482;"ehlenski";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/amBhMH0XjE | via...";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
2483;"wormfingerz";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2484;"BAEKAIdy_Crush";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2485;"badillo_kevin";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2486;"infobencana";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2487;"paperboylrh";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2488;"jhea273";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2489;"rafaelajade02";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2491;"isracede507";"RT @YouScoop: Ilang istruktura ang nasira sa pananalasa ng Bagyong #RubyPH sa Tacloban City. Ulat ni YouScooper @paulguava http://t.co/SySSâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2492;"jgc310";"RT @ABSCBNNews: Mga bahay at tindahang yari sa kahoy at yero sa Tacloban, winasak ng bagyo #RubyPH #Hagupit http://t.co/6KiZNOi0tc | via...";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2493;"CitizenPatrol";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban City, sinira ng bagyong Ruby @DZMMTeleRadyo #RubyPH http://t.co/XOVPahWpO2";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2494;"CitizenPatrol";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban, natuklap ang mga bubong dahil sa bagyong Ruby @DZMMTeleRadyo #RubyPH http://â€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2495;"notsirthomas";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban, natuklap ang mga bubong dahil sa bagyong Ruby @DZMMTeleRadyo #RubyPH http://â€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2496;"RescueTeam926";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban City, sinira ng bagyong Ruby @DZMMTeleRadyo #RubyPH http://t.co/XOVPahWpO2";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2497;"janyx_MCMXCI";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban City, sinira ng bagyong Ruby @DZMMTeleRadyo #RubyPH http://t.co/XOVPahWpO2";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2498;"gemma_esteban";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban City, sinira ng bagyong Ruby @DZMMTeleRadyo #RubyPH http://t.co/XOVPahWpO2";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2499;"Arellaknows";"RT @zhandercayabyab: Yolanda bunkhouses sa Caibaan, Tacloban natuklapan ng bubong @DZMMTeleRadyo #RubyPH http://t.co/H2VSe7qZmV";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2500;"Arellaknows";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban City, sinira ng bagyong Ruby @DZMMTeleRadyo #RubyPH http://t.co/XOVPahWpO2";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2501;"raynie_arevalo";"RT @zhandercayabyab: Yolanda bunkhouses sa Caibaan, Tacloban natuklapan ng bubong @DZMMTeleRadyo #RubyPH http://t.co/H2VSe7qZmV";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2506;"jbelhida";"RT @zhandercayabyab: Yolanda bunkhouses sa Caibaan, Tacloban natuklapan ng bubong @DZMMTeleRadyo #RubyPH http://t.co/H2VSe7qZmV";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2507;"jbelhida";"RT @zhandercayabyab: Yolanda bunkhouses sa Caibaan, Tacloban natuklapan ng bubong @DZMMTeleRadyo #RubyPH http://t.co/H2VSe7qZmV";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2508;"jbelhida";"RT @zhandercayabyab: Yolanda bunkhouses sa Sagkahan, Tacloban, natuklap ang mga bubong dahil sa bagyong Ruby @DZMMTeleRadyo #RubyPH http://â€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2509;"tabsky7";"RT @untvradio1350: 18 taong gulang na lalake sa Iriga City na si Justine C.CaÃ±eso namatay dahil sa sobrang lamig ng panahon #RubyPH";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2510;"minda_domingo";"RT @untvradio1350: 18 taong gulang na lalake sa Iriga City na si Justine C.CaÃ±eso namatay dahil sa sobrang lamig ng panahon #RubyPH";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2511;"ASugarol";"RT @zhandercayabyab: Yolanda bunkhouses sa Caibaan, Tacloban natuklapan ng bubong @DZMMTeleRadyo #RubyPH http://t.co/H2VSe7qZmV";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2518;"xtianlambert";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2519;"RobImpe";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/ADvAw5VeIw #RubyPH";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
2520;"janochelseaa";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2521;"jhenevieveGOZUM";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2522;"jrealm3";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2523;"ItsMeMnhnMatthy";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2524;"JennyRockwell";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/YllYgIzmuH #RubyPH";"NULL";"NULL";1;1;0;"tl";"CD";;;;;;
2525;"zk0815";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2526;"JenJacildo";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2527;"RubyPHNews1";"RT @ABSCBNNews: 'Ruby' damages NGCP power lines in S. Luzon, Visayas http://t.co/G4ejPX36eB #RubyPH";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2528;"annmariebolito";"RT @DZMMTeleRadyo: 21 patay sa Eastern Samar dahil sa pananalasa ni #RubyPH ayon sa PRC http://t.co/wG1M91HViF http://t.co/Vz34i04NgI";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2529;"GabTheArroyo";"RT @DZMMTeleRadyo: 21 patay sa Eastern Samar dahil sa pananalasa ni #RubyPH ayon sa PRC http://t.co/wG1M91HViF http://t.co/Vz34i04NgI";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2530;"Hey_Its_Raye";"RT @DZMMTeleRadyo: 21 patay sa Eastern Samar dahil sa pananalasa ni #RubyPH ayon sa PRC http://t.co/wG1M91HViF http://t.co/Vz34i04NgI";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2531;"MissRivera_2MT";"RT @DZMMTeleRadyo: 21 patay sa Eastern Samar dahil sa pananalasa ni #RubyPH ayon sa PRC http://t.co/wG1M91HViF http://t.co/Vz34i04NgI";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2532;"AVENGELIE";"RT @DZMMTeleRadyo: 21 patay sa Eastern Samar dahil sa pananalasa ni #RubyPH ayon sa PRC http://t.co/wG1M91HViF http://t.co/Vz34i04NgI";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2533;"supergelo16";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2534;"PinoyHikikomori";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2535;"GELAtissimoooo";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2536;"prncsshazel";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2537;"itsxtiancapuyan";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2538;"RescueTeam926";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2539;"Vangio_Robles";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2541;"barnabychuck";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
2543;"banderainquirer";"RT @JohnMRoson: 16 dead in E. Visayas alone (Leyte-2";"N.Samar-7";"E.Samar-5";"W.Samar-1";"Biliran-1)";" 5 hurt";" 1 missing - PNP Reg. 8 PCR | #RubyPHâ€¦";"NULL";"NULL";1;0;1;"tl";"CD"
2544;"alexvincentm";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2545;"hainkamana";"RT @JohnMRoson: 16 dead in E. Visayas alone (Leyte-2";"N.Samar-7";"E.Samar-5";"W.Samar-1";"Biliran-1)";" 5 hurt";" 1 missing - PNP Reg. 8 PCR | #RubyPHâ€¦";"NULL";"NULL";1;0;1;"tl";"CD"
2546;"tsaaarms";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2547;"KeniticChoy";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
