TweetID;User;Tweet;Latitude;Longitude;IsHashtag;IsURL;IsRetweet;Language;Category;#floodPH;naman;lahat;daw;#floodph;by;Sa;lang;ulan;Libis;Lagpas-tao;wala;#marioph;Sto;via;http://t.co/p2kYSUXut9;Sampaloc;kinaya;@oscaroida;Di;Maynila;mga;@YouScoop;...;http://t.co/XgnOyg9Gbs;htÃ¢â‚¬Â¦';10-oras;Mortel;BCWMH;Nicolo;Marlo;Halos;@DZMMTeleRadyo;nang;stranded;si;dahil;Cainta;#RescuePH;may;at;#FloodPH;ng;po;ang;na;baha;RT;#MarioPH;sa;Length
512833294379913000;'wengdelrosario';'RT @oscaroida: Di na kinaya ang baha sa may Sampaloc, Maynila. @gmanews  @YouScoop  #MarioPH http://t.co/p2kYSUXut9';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;18
512833318060961000;'jerlrome';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833327523704000;'VineIncreaser';'RT @djtxlr: Baha update at Village East Cainta Rizal #MarioPH #Vine https://t.co/23QPdD2c8U';'NULL';'NULL';1;1;1;'tl';'R';0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;13
512833346955538000;'tinscruz18';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833362931630000;'Romcker24';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833369130803000;'kimfrndo';'HANGGANG TUHOD KO NA BAHA DITO SA DAPITAN ! :O #MarioPH';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;11
512833449057480000;'JeremiahFranz';'Ã¢â?¬Å?@YouScoop: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/asWMxMeGELÃ¢â?¬?wtf';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;23
512833456728850000;'andyquilop';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833535355265000;'erissejanematas';'@DZMMTeleradyo:Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/CsRSrCcRpn';'NULL';'NULL';1;1;0;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;0;1;3;0;0;0;21
512833536680681000;'JhonDyXD';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833565877207000;'PardoCharlotte';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833581400354000;'remde02';'RT @oscaroida: Di na kinaya ang baha sa may Sampaloc, Maynila. @gmanews  @YouScoop  #MarioPH http://t.co/p2kYSUXut9';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;18
512833618217926000;'olach_dcruz';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833627877433000;'pattymuuh';'RT @oscaroida: Di na kinaya ang baha sa may Sampaloc, Maynila. @gmanews  @YouScoop  #MarioPH http://t.co/p2kYSUXut9';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;18
512833631924920000;'dalandhandah_';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833682197864000;'AbigailDuran02';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833688438988000;'my_rayearth';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833738070175000;'lollyiy';'RT @oscaroida: Di na kinaya ang baha sa may Sampaloc, Maynila. @gmanews  @YouScoop  #MarioPH http://t.co/p2kYSUXut9';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;18
512833768046858000;'MeBossLalaine';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833830533599000;'MsDeanLouise';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512833915447308000;'uhlexandra';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512834020162277000;'chorvaloochar';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512834028576051000;'misskimtan';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512834378301313000;'mollyabcede';'RT @oscaroida: Di na kinaya ang baha sa may Sampaloc, Maynila. @gmanews  @YouScoop  #MarioPH http://t.co/p2kYSUXut9';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;18
512834611869536000;'marikokawaii1';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512834615938019000;'LaJodellaVita';'Live: Araneta Avenue, QC - E. Rodriguez  hanggang bewang na ang baha. Umabot n sa bubong ng waiting shed #MarioPH @gmanews';14.540314;121.055293;1;0;0;'tl';'R';0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;25
512834627082285000;'Ry_TheWarrior';'RT @oscaroida: Di na kinaya ang baha sa may Sampaloc, Maynila. @gmanews  @YouScoop  #MarioPH http://t.co/p2kYSUXut9';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;18
512834828568256000;'window711';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512834836906520000;'glennodado';'RT @LaJodellaVita: Live: Araneta Avenue, QC - E. Rodriguez  hanggang bewang na ang baha. Umabot n sa bubong ng waiting shed #MarioPH @gmaneÃ¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;29
512834848185004000;'fyiyaiyayho';'lampas waiting shed na yung baha sa QC shet #MarioPH';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;10
512834853046214000;'sweeza12';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512834887766663000;'cupcakehemmo96';'sa laspinas... wala pa namang baha dito sa area namin. pero marikina needs help. #MarioPH';'NULL';'NULL';1;0;0;'tl';'R';0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;1;0;0;18
512835000000000000;'maria_12_19';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'pretxie';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'calleonse';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'Jenetotown';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'MaireAveiro7';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'mervsmanjares';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'rikabianca';'RT @YouScoop: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/PWJBjD1QC4';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;23
512835000000000000;'atascha032912';'sana tumigil na ang ulan..at mawala na ang baha..stranded na ako... #MarioPH';'NULL';'NULL';1;0;0;'tl  ';'R';0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;1;0;0;17
512835000000000000;'ReishieruMei';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'lynvgarcia';'Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/NGW8BfIlvn | via @YouScoop';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;23
512835000000000000;'RedCrossYouthPH';'Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/e2PrXkWflJ | via @YouScoop';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;23
512835000000000000;'theoneSharon';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512835000000000000;'CitizenPatrol';'Sa Sen. Mariano J. Cuenco, Sta. Mesa Heights, Quezon City, Aabot na sa balikat ang baha. #MarioPH #FloodPH';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;1;0;0;1;0;0;0;2;0;0;0;24
512836000000000000;'redcross143';'RT @RedCrossYouthPH: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/e2PrXkÃ¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;23
512836000000000000;'khatl33n115';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512836000000000000;'Binibining_G';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512836000000000000;'ninasaltorre';'RT @RedCrossYouthPH: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/e2PrXkÃ¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;23
512836000000000000;'shekinahbongco';'RT @RedCrossYouthPH: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/e2PrXkÃ¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;23
512836000000000000;'joyce13ignacio';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512836000000000000;'iEriMia';'RT @meralco: Paalala: Bago pasukin ng baha ang inyong tahanan, siguruhing nakapatay ang ciruit breaker upang makaiwas sa aksidente. #MarioPH';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;2;0;0;1;0;0;0;1;0;0;0;24
512836000000000000;'SuperAdiine';'RT @lynvgarcia: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/NGW8BfIlvn Ã¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;24
512836000000000000;'Tinremocaldo';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512836000000000000;'raishaalawi';'RT @RedCrossYouthPH: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/e2PrXkÃ¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;23
512836000000000000;'raishaalawi';'Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/EN3HNfVN3j | via @YouScoop';'NULL';'NULL';1;0;0;'tl';'R';0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;23
512836000000000000;'eycheteraxx';'RT @RedCrossYouthPH: Lagpas-tao na ang baha dito sa Libis Sto. Nino, Marikina City. #MarioPH | via YouScooper @ajibayron http://t.co/e2PrXkÃ¢â?¬Â¦';'NULL';'NULL';1;0;1;'tl';'R';0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;23
512836000000000000;'jemshi16';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
512836000000000000;'KIDDHOW14';'RT @DZMMTeleRadyo: Halos 10-oras nang stranded sa Cainta dahil sa baha si Marlo Mortel (Nicolo sa BCWMH) #MarioPH http://t.co/XgnOyg9Gbs htÃ¢â?¬Â¦';'NULL';'NULL';1;1;1;'tl';'R';1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;3;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;0;0;0;23
