TweetID,User,Tweet,Latitude,Longitude,IsHashtag,IsURL,IsRetweet,Language
500164045861703680,gmanews,"2 caught selling shabu in Cagayan de Oro http://t.co/rzvJdi7JYv",NULL,NULL,0,1,0,NULL
500164146139111424,GMANewsOnline,"Pinoy couple in UAE seeks help for liver transplant for 8-month-old son http://t.co/y0JINuifQl",NULL,NULL,0,1,0,NULL
500164974107721728,DZMMTeleRadyo,"Signalling system ng MRT, papalitan bago dumating ang mga bagong bagon http://t.co/Qngpn2h7HX",NULL,NULL,0,1,0,NULL
500165552384401410,GMANewsOnline,"Ex-generals: Don’t call Palparan ‘berdugo’, he served the country well http://t.co/S4r0vxgxZ0",NULL,NULL,0,1,0,NULL
500167453544943616,MMDA,"ADVISORY: as of 2:13 PM Stalled car at EDSA Monte SB (mechanical problem) one lane occupied #mmda",NULL,NULL,1,0,0,NULL
500168065527463937,gmanews,"Beware spiritual ‘cancer’ of affluence, Pope tells South Koreans http://t.co/Da1ANyjP0I",NULL,NULL,0,1,0,NULL
500168889141964800,GMANewsOnline,"Aiza Seguerra as Igan, Ryan Agoncillo as Daniel Padilla? Celebs join #MakeupTransformation meme http://t.co/BrHQAEyxAK",NULL,NULL,1,1,0,NULL
500168901431287808,GMANewsOnline,"PostScript ni Jessica Soho: MRT http://t.co/6lV5q3ckw2",NULL,NULL,0,1,0,NULL
500169339752837121,MMDA,"ADVISORY: As of 2:20 PM. Vehicular accident C5 Ateneo NB involving a Pajero and Innova at gate 2 of Ateneo. 1 lane occupied #mmda",NULL,NULL,1,0,0,NULL
500169574835187713,MMDA,"ADVISORY: As of 2:19 PM. Vehicular accident at C5 Ateneo SB involving a truck and car. 1 lane occupied. #mmda",NULL,NULL,1,0,0,NULL
500169822198845440,DZMMTeleRadyo,"Napoles, muling humarap sa bail hearing sa Sandiganbayan http://t.co/t8MegqqMRY",NULL,NULL,0,1,0,NULL
500169917497237505,MMDA,"Traffic Update: As of 2:39 PM, EDSA SB: Muñoz(M) NIA Rd-Whiteplains(MH) Ortigas(M) Boni(M) Malibay-Tramo(M) #mmda",NULL,NULL,1,0,0,NULL
500170178773008388,MMDA,"ADVISORY: As of 2:10 PM. Vehicular accident at EDSA Magallanes SB involving 2 vehicles. 1 lane occupied.#mmda",NULL,NULL,1,0,0,NULL
500170314068672513,GMANewsOnline,"Global Markets: Asian shares edge up, poised for weekly rise http://t.co/P6d2I3BJTd",NULL,NULL,0,1,0,NULL
500170684652191744,MMDA,"Traffic Update: As of 2:42 PM, EDSA NB:  Harrison-Taft(MH) Magallanes(MH) Ayala-Megamall(MH) Whiteplains-M.Ave(M) Trinoma(M) Muñoz(M)#mmda",NULL,NULL,1,0,0,NULL
500171035723849728,MMDA,"Traffic Update: As of 2:43 PM, C5 SB: Miriam-Xavierville(MH) P.Tuazon(M) Libis-Eastwood(M) Ortigas(M) J.Vargas-B.Ilog(MH) #mmda",NULL,NULL,1,0,0,NULL
500171111749783553,GMANewsOnline,"Ultra-rare crocs survive in Palawan’s ‘Noah's Ark’ http://t.co/ZyC3k4SIcD",NULL,NULL,0,1,0,NULL
500171255853494273,MMDA,"Traffic Update: As of 2:44 PM, C5 NB: Market2(M) Kalayaan-Lanuza(MH) Ortigas-Libis(M) Aurora-Miriam(MH) #mmda",NULL,NULL,1,0,0,NULL
500171301789904897,govph,"Today is the 86th birth anniversary of Leandro V. Locsin, National Artist for Architecture: http://t.co/ISegmwtHpD http://t.co/G8Bca18Uzq",NULL,NULL,0,1,0,NULL
500171842963783680,gmanews,"Japanese ministers visit war dead shrine on anniversary of WW2 defeat http://t.co/I6M1vLTvSK",NULL,NULL,0,1,0,NULL
500173375227330560,dost_pagasa,"Thunderstorm Advisory No.1   #NCR_PRSD
Issued at 2:52 PM   August 15,2014

Thunderstorm is affecting #Nueva Ecija... http://t.co/yog7GHr9a4",NULL,NULL,1,1,0,NULL
500174447857242112,GMANewsOnline,"Wife of Ampatuan lawyer disowns 'bribery notebook' http://t.co/xS0lFZGQSr",NULL,NULL,0,1,0,NULL
500174448540921858,GMANewsOnline,"Pasay cops get statements from 2 operators in MRT mishap, want to speak to supervisor http://t.co/sWi3K2l4jE",NULL,NULL,0,1,0,NULL
500175405576253440,MMDA,"ADVISORY: As of 2:41 PM. Stalled closed van EDSA Shaw NB (mechanical problem). 1 lane occupied. #mmda",NULL,NULL,1,0,0,NULL
500175580600340481,gmanews,"Evidence suggests Ebola toll vastly underestimated —WHO http://t.co/3u7vx5IggS",NULL,NULL,0,1,0,NULL
500175740952801281,MMDA,"ADVISORY: As of 2:41 PM. Stalled closed van at EDSA Shaw NB (mechanical problem). 1 lane occupied. #mmda",NULL,NULL,1,0,0,NULL
500176234395885568,gmanews,"Malacañang, umaasa na bibigyang prayoridad ng Kongreso ang pagtalakay sa mga priority bills na isinusulong ni PNoy. | @mamutuesdayniu @dzbb",NULL,NULL,0,0,0,NULL
500176342051082240,gmanews,"RT @KM_Jessica_Soho: Makipagkuwentuhan at makipagkulitan sa Royal Couple ng Kapuso Network, ngayong Linggo sa #KMJS -- 7:45 p.m.! http://t.…",NULL,NULL,1,0,1,NULL
500176421596041217,MMDA,"ADVISORY: Vehicular accident at EDSA Magallanes SB involving 2 vehicles. 1 lane occupied - Cleared as of 2:46 PM #mmda",NULL,NULL,1,0,0,NULL
500176742179303425,MMDA,"ADVISORY: Vehicular accident at C5 Ateneo NB involving Pajero and Innova at gate 2 of Ateneo. 1 lane occupied - Cleared as of 2:57 PM #mmda",NULL,NULL,1,0,0,NULL
500177016700674050,MMDA,"ADVISORY: Vehicular accident at C5 Ateneo SB  involving a truck and car. 1 lane occupied. - Cleared as of 2:41 PM #mmda",NULL,NULL,1,0,0,NULL
500177999455465473,GMANewsOnline,"Triathlete swims to raise funds for street animals http://t.co/g9ZGyLOhhw",NULL,NULL,0,1,0,NULL
500178000126541826,GMANewsOnline,"Special Advertising Feature: A Sweet Trip to the Panaderia  http://t.co/9LI0uKF9ek",NULL,NULL,0,1,0,NULL
500178852669558784,govph,"Today is the 78th birthday of Bienvenido O. Juliano, National Scientist: http://t.co/axbnwzp7VU http://t.co/9GYReYRgmk",NULL,NULL,0,1,0,NULL
500179014858711042,gmanews,".@phivolcs_dost is raising the alert level of Mayon Volcano from Alert Level 1 to Alert Level 2.
http://t.co/GJJPflaRrQ",NULL,NULL,0,1,0,NULL
500179345915138048,gmanews,"West Africa struggles to deal with Ebola outbreak http://t.co/NMb9wBEFhi",NULL,NULL,0,1,0,NULL
500179455856238592,GMANewsOnline,"VIDEO: Isa sa dalawang platform sa Taft Ave. station, 'di muna gagamitin hangga't hindi natitiyak na walang bitak http://t.co/fH5vdDTQPL",NULL,NULL,0,1,0,NULL
500179456443432960,GMANewsOnline,"VIDEO: Naaksidenteng bagon ng MRT, naialis na http://t.co/LMioclpT4b",NULL,NULL,0,1,0,NULL
500179457089363968,GMANewsOnline,"VIDEO: Cory Aquino, nangako noon na hindi siya maghahangad ng higit pa sa kanyang termino http://t.co/AvhD130BbY",NULL,NULL,0,1,0,NULL
500180078945247233,govph,"RT @DBMph: Now you can search and navigate the diff sections of the budget easily. Also available: 2013 and 2014 budgets http://t.co/dxu1D8…",NULL,NULL,0,1,1,NULL
500180110654189568,MMDA,"ADVISORY: As of 3:16 PM. Vehicular accident at C5 Libis Flyover SB (multiple collision) involving 3 vehicles. 2 lanes occupied. #mmda",NULL,NULL,1,0,0,NULL
500180138592456705,DepEd_PH,"RT @DBMph: Now you can search and navigate the diff sections of the budget easily. Also available: 2013 and 2014 budgets http://t.co/dxu1D8…",NULL,NULL,0,1,1,NULL
500180158116937728,DZMMTeleRadyo,"Alerto sa Mayon Volcano, itinaas ng Phivolcs sa level 2",NULL,NULL,0,0,0,NULL
500180747651530753,govph,"RT @datagovph: #DataoftheDay • Datasets on the proposed P2.606-trillion National Budget for 2015 are now available in open formats: http://…",NULL,NULL,1,1,1,NULL
500181280831438849,DepEd_PH,"Congrats to the 2014 @MBFIPhils Outstanding Teachers! #ThankYouTeacher http://t.co/C2PG4Jlwe2 http://t.co/5tdUWDSMjZ",NULL,NULL,1,1,0,NULL
500181701155237888,MMDA,"Traffic Update:As of 3:25 PM, EDSA SB: Muñoz(M) NIA Rd-Santolan(MH) Whiteplains-Ortigas(M) Boni(M) Guada-Buendia(MH) Malibay-Tramo(M) #mmda",NULL,NULL,1,0,0,NULL
500181739809943554,GMANewsOnline,"Jersey dad creates ‘Phil the Fil-Am’ cartoon to help teach his kids Tagalog http://t.co/wlaJfyLxxI",NULL,NULL,0,1,0,NULL
500181844545904640,gmanews,"DFA & OWWA personnel preparing to board plane that will fetch OFWs from Libya already waiting in Malta | @chinogaston http://t.co/6Nfprvbzp6",NULL,NULL,0,0,0,NULL
500182323497689090,MMDA,"Traffic Update: As of 3:28 PM C5 NB Market MArket-Libis (MH) Aurora-Miriam (MH) #mmda",NULL,NULL,1,0,0,NULL
500182372994654208,GMANewsOnline,"BOC officer nabbed in P2-M extort try on ‘ukay’ shipment http://t.co/M7sKldw7MM",NULL,NULL,0,1,0,NULL
500182373825515520,GMANewsOnline,"Peace panels, Palace agree on ‘crucial’ provisions in Bangsamoro bill http://t.co/JXbv3f8uJp",NULL,NULL,0,1,0,NULL
500182627505041410,MMDA,"Traffic Update: As of 3:29 PM C5 SB U.P. (M) C.P.Garica-Greemeadows (MH) B.Ilog (M) #mmda",NULL,NULL,1,0,0,NULL
500182677706645505,gmanews,"Isa pang hostage taking incident, nangyayari ngayon sa Brgy. Alicia, Quezon City. | via @glenjuego @dzbb",NULL,NULL,0,0,0,NULL
500182713299902464,govph,"RT @phivolcs_dost: Mayon Volcano Bulletin 15 August 2014 1:00 PM
Raising of Alert Level from Alert Level 1 to 2
http://t.co/PluoO3anNs",NULL,NULL,0,1,1,NULL
500182755712331776,dost_pagasa,"Thunderstorm Advisory No.1A   #NCR_PRSD
Issued at 3:29 PM   August 15,2014

Thunderstorm is affecting #Nueva... http://t.co/NhV9AXguPH",NULL,NULL,1,1,0,NULL
500183046264348673,MMDA,"ADVISORY: As of 3:21 PM. Vehicular accident at EDSA Magallanes SB involving 2 Trucks. 1 lane occupied.#mmda",NULL,NULL,1,0,0,NULL
500183133333897216,gmanews,"Boxing icon @MannyPacquiao goes to SC for help in P3-B tax case, says Tax Appeals Court  http://t.co/8Oz3DDcTKe",NULL,NULL,0,1,0,NULL
500183386132979712,gmanews,"Mga residente, inaabisuhang umiwas pumasok sa 6-km radius na permanent danger zone ng Bulkang Mayon #NewsTVLive",NULL,NULL,1,0,0,NULL
500183524872187904,GMANewsOnline,"Pacquiao, idinulog sa SC ang kanyang P3-B tax case — tax appeals court http://t.co/pl6GzfVtb3",NULL,NULL,0,1,0,NULL
500183603049811970,gmanews,"2 magkasabay na hostage drama, nangyayari ngayon sa Brgy. Baesa at Alicia sa Quezon City. | via @glenjuego @dzbb",NULL,NULL,0,0,0,NULL
500183968700825600,gmanews,"Warehouse sa Pasig, ikinandado ng BIR dahil umano sa tax violations ng kumpanyang may-ari nito #NewsTVLive",NULL,NULL,1,0,0,NULL
500184107918180353,gmanews,"DILG, nanawagan sa mga negosyante na maglagay ng mga CCTV camera na nakaharap sa mga kalye para makatulong kontra-kriminalidad #NewsTVLive",NULL,NULL,1,0,0,NULL
500184249471754242,gmanews,"Landline voice services ng PLDT sa ilang bahagi ng Metro Manila, Cavite at Laguna, apektado ngayon ng malfunction sa switching facilities",NULL,NULL,0,0,0,NULL
500184504477040642,dost_pagasa,"Thunderstorm Advisory No.2 #Mindanao_PRSD
 Issued at 3:30 PM August 15, 2014

 Thunderstorm is affecting portions... http://t.co/9PTVUHxMDK",NULL,NULL,1,1,0,NULL
500184548823400449,MMDA,"ADVISORY: As of 3:33 PM. Vehicular accident at EDSa Shaw Blvd SB involving a bus and taxi. 1 lane occupied. #mmda",NULL,NULL,1,0,0,NULL
500184607577231360,GMANewsOnline,"VIDEO: Paksing Demonyo, kakaibang bersyon ng paksiw na mga Kapampangan http://t.co/wDAHtYJ2K2",NULL,NULL,0,1,0,NULL
500184673864003585,DZMMTeleRadyo,"PANOORIN: Aiza Seguera, mas gusto nang tawaging Mr. http://t.co/p8fbfEHl5F",NULL,NULL,0,1,0,NULL
500185763007307776,MMDA,"ADVISORY: As of 3:30 PM. Vehicular accident at Ortigas Connecticut SB involving 2 SUV at the intersection. 1 lane occupied #mmda",NULL,NULL,1,0,0,NULL
500186411732332545,govph,"Review the activities of President Carlos P. Garcia in the week of August 9 to 15, 1959: http://t.co/bCrveV6sGC http://t.co/3FLfN3EWIt",NULL,NULL,0,1,0,NULL
500186542027984898,MMDA,"ADVISORY: As of 3:21 PM. Vehicular accident at EDSA Magallanes SB involving 2 Trucks. 1 lane occupied #mmda",NULL,NULL,1,0,0,NULL
500186796978745344,GMANewsOnline,"That Amazing Race of an obstacle on the MRT http://t.co/BGmNfx46wq",NULL,NULL,0,1,0,NULL
500186942781132802,gmanews,"North Korea says missile tests for anniversary, not Pope http://t.co/xW0KviSBEA",NULL,NULL,0,1,0,NULL
500188232428949505,GMANewsOnline,"VIDEO: Gilas Pilipinas, sasabak sa tuneup games vs. Australia, France at Ukraine http://t.co/6GupPUXpSf",NULL,NULL,0,1,0,NULL
500188233355886592,GMANewsOnline,"VIDEO: Atty. Felipe L. Gozon: Maaabot o malalampasan pa ng GMA Network ang target na kita ngayong taon http://t.co/mSsmbf0lH2",NULL,NULL,0,1,0,NULL
500188233968283648,GMANewsOnline,"VIDEO: A-Team, wagi sa Mega Crew Division ng Int'l World Hip Hop Championship http://t.co/twRcx3pqjg",NULL,NULL,0,1,0,NULL
500188234656149505,GMANewsOnline,"VIDEO: COA: Enrile, personal na sumulat at nag-endorso sa NGO ni Napoles http://t.co/elJgqTfuiS",NULL,NULL,0,1,0,NULL
500188235666972672,GMANewsOnline,"VIDEO: Negosyanteng si Jojo Soliman, inireklamo ng pangingikil si NFA chief Arthur Juan http://t.co/5Ko8hRuhLo",NULL,NULL,0,1,0,NULL
500188385781108737,DZMMTeleRadyo,"Bilang ng mga Pinoy na nagpapakasal, bumababa, ayon sa Philippine Statistics Authority http://t.co/uUI3kQXUbe http://t.co/pF44pmbhbY",NULL,NULL,0,1,0,NULL
500188848249262080,gmanews,"""Stopper"" at naputol na riles ng MRT EDSA-Pasay Stn., naayos na, pero southbound platform, 'di pa magagamit. | @dzbb http://t.co/oxPtfiSKsg",NULL,NULL,0,0,0,NULL
500188880671629313,DZMMTeleRadyo,"FLASH REPORT: Tren ng MRT, tumirik malapit sa Santolan station | via Edwin Sevidal, RP 37",NULL,NULL,0,0,0,NULL
500188912653201408,govph,"DOTC targets to finish fact-finding investigation on MRT derailment on Tuesday, August 19: http://t.co/aX1mv1qSCF",NULL,NULL,0,1,0,NULL
500189581463912448,gmanews,"1 Boeing 747 and 1 Airbus 330 aircraft will be used to repatriate OFWs waiting in Malta. | via @chinogaston http://t.co/T2ayxlnk4K",NULL,NULL,0,0,0,NULL
500190201453375490,gmanews,"Magandang hapon, mga Kapuso! Tumutok na sa @GMA_BP para sa mga balita mula sa Luzon, Visayas at Mindanao.",NULL,NULL,0,0,0,NULL
500190261209612290,dost_pagasa,"Thunderstorm Advisory No.2   #NCR_PRSD
Issued at 3:59 PM   August 15,2014

Thunderstorm is affecting #Bulacan... http://t.co/wSjoqtKhCR",NULL,NULL,1,1,0,NULL
500190677901144064,gmanews,"Dingdong, Marian announce wedding date, venue http://t.co/sMgm2LGI48 http://t.co/6OIEp4hCM5",NULL,NULL,0,1,0,NULL
500190907899981825,GMANewsOnline,"Phivolcs raises Mayon Volcano alert level to 2 http://t.co/CMyDrSnKIW",NULL,NULL,0,1,0,NULL
500190908487172096,GMANewsOnline,"Parting ways? VP Binay opposes Aquino’s Cha-cha http://t.co/3vLpd8Qj49",NULL,NULL,0,1,0,NULL
500191320254586880,DZMMTeleRadyo,"FLASH REPORT: Kotse, bumagsak mula sa multi-level parking sa Greenhills; tumama sa iba pang mga sasakyan | via RP37 E. Sevidal",NULL,NULL,0,0,0,NULL
500191441315180545,govph,"DOTC still investigating cause of MRT-3 derailment; no finding of either human error or technical malfunction yet: http://t.co/aX1mv1qSCF",NULL,NULL,0,1,0,NULL
500191696533991424,GMANewsOnline,"VIDEO: Power punch ng host na si Manny Pacquiao, susukatin sa TV series http://t.co/JLtc0ZKQ1j",NULL,NULL,0,1,0,NULL
500191697284759552,GMANewsOnline,"VIDEO: Mother Lily Monteverde at Alfie Lorenzo, nagtalo sa presscon ng pelikulang 'Somebody to Love' http://t.co/EJgnhMGwp5",NULL,NULL,0,1,0,NULL
500191698077483009,GMANewsOnline,"VIDEO: Gladys Reyes, nalulungkot sa 'di pagkakaunawaan ng mga kaibigang sina Claudine at Raymart http://t.co/5v6iE7hujh",NULL,NULL,0,1,0,NULL
500191698748592129,GMANewsOnline,"VIDEO: Cesar Montano, masaya sa tagumpay ng inorganisang golf tournament http://t.co/KzEIp89VAZ",NULL,NULL,0,1,0,NULL
500191715945222145,DZMMTeleRadyo,"Maging Una sa Balita! Tutok na sa #RadyoPatrolBalitaAlasKwatro Live streaming: http://t.co/Bfdr7nV5gD http://t.co/loresLeZ9S",NULL,NULL,1,1,0,NULL
500191999383724032,DZMMTeleRadyo,".@Koko_Pimentel, pabor amyendahan ang Saligang Batas | balita ni @rubypatrol16 #radyopatrolbalita #dzmm",NULL,NULL,1,0,0,NULL
500192028064358400,gmanews,"RT @GMA_BP: .@phivolcs_dost resident volcanologist Ed Laguerta: Nagkaroon ng increase ang gas output ng Mayon Volcano.",NULL,NULL,0,0,1,NULL
500192158444306433,DZMMTeleRadyo,".@MARoxas, handang magpa-imbestiga sa alegasyon ng pangingikil | balita ni @robertmanodzmm #radyopatrolbalita #dzmm",NULL,NULL,1,0,0,NULL
500192256142237696,gmanews,"RT @YouScoop: Isang kotse sa Greenhills Shopping Center, nahulog mula sa parking lot. Kuha ng isang YouScooper: http://t.co/hFtQFv5JO6",NULL,NULL,0,0,1,NULL
500192283166126080,gmanews,"RT @GMA_BP: .@phivolcs_dost resident volcanologist Ed Laguerta: May posibilidad ng maliliit na pagsabog sa Mayon Volcano.",NULL,NULL,0,0,1,NULL
500192374966874112,govph,"RT @phivolcs_dost: MAYON VOLCANO BULLETIN 15 August 2014 1:00 P.M.

Visual observation of Mayon Volcano’s summit crater on 12 August... htt…",NULL,NULL,0,1,1,NULL
500192685190152193,DZMMTeleRadyo,"Kotse, bumagsak mula sa multi-level parking sa Greenhills | larawang ibinahagi ni @chinkielicious sa DZMM http://t.co/jLmTPfDuce",NULL,NULL,0,0,0,NULL
500193527637106688,gmanews,"Hawak na ng mga otoridad ang suspek sa hostage taking sa Villa Matilde Subd., Brgy. Baesa, Quezon City. | via @glenjuego @dzbb",NULL,NULL,0,0,0,NULL
500193571635351553,DZMMTeleRadyo,"FLASH REPORT: Hostage taking sa Quezon City, tapos na | balita ni RP35 Jon Ibañez",NULL,NULL,0,0,0,NULL
500194032874954752,govph,"Today's document • 34th radio chat of President Elpidio Quirino, aired from Malacañan Palace on August 15, 1952: http://t.co/mAmdPao1yr",NULL,NULL,0,1,0,NULL
500194482503962626,gmanews,"VIDEO: @FTWSports: DLSU Wounded Archers http://t.co/nn6mnbCauM",NULL,NULL,0,1,0,NULL
500194577848864768,DZMMTeleRadyo,"Kotse, bumagsak mula sa multi-level parking sa Greenhills | larawang ibinahagi sa DZMM ni @chinkielicious http://t.co/v0ct7ywAYP",NULL,NULL,0,0,0,NULL
500194594462908416,MMDA,"ADVISORY: UPCAT at UP Manila August 16-17,2014. Expect heavy traffic along the stretch of Pedro Gil from (cont) http://t.co/czwZNj8lwX",NULL,NULL,0,1,0,NULL
500194742441738241,MMDA,"ADVISORY: UPCAT at UP Diliman on August 16-17, 2014. Expect heavy traffic from 5am onwards. Good luck to the future isko and iska! #mmda",NULL,NULL,1,0,0,NULL
500194749983117312,gmanews,"#WalangPasok: UPM classes and work on August 16, 2014 are suspended because of UPCAT | via @UPManilaOnline http://t.co/2FO8kVCYo6",NULL,NULL,1,0,0,NULL
500194938672259073,gmanews,"Pope Francis with 6,000 young people representing Catholic youth of Asia. | via @CatholicNewsSvc http://t.co/CXP0bPHQGC",NULL,NULL,0,0,0,NULL
500195214791688192,MMDA,"Traffic Update:As of 4:19 PM, EDSA SB: Muñoz(M) NIA Rd-Santolan(MH) Whiteplains-Ortigas(M) Boni(M) Guada-Buendia(MH) Malibay-Tramo(M) #mmda",NULL,NULL,1,0,0,NULL
500195372333940736,gmanews,"FULL STORY: @phivolcs_dost raises Mayon Volcano alert level to 2 http://t.co/Yf61PMHvnx",NULL,NULL,0,1,0,NULL
500195429615534080,MMDA,"Traffic Update: As of 4:20 PM, EDSA NB:  Harrison-Taft(MH) Magallanes-Santolan(MH) Cubao(M) Trinoma(M) Muñoz(M)#mmda",NULL,NULL,1,0,0,NULL
500195658695856129,DZMMTeleRadyo,"Bumagsak na sasakyan mula sa multi-level parking sa Greenhills, tinatakpan ng malaking puting tarpaulin | @EdwinSevidal",NULL,NULL,0,0,0,NULL
500252107560075265,GMANewsOnline,"VIDEO: NFA administrator Arthur Juan, itinanggi ang alegasyong pangingikil ng isang rice trader http://t.co/NJzQltCeqe",NULL,NULL,0,1,0,NULL
500252108185034752,GMANewsOnline,"VIDEO: Kotse, nahulog mula sa parking building sa Greenhills http://t.co/pY163YCXC3",NULL,NULL,0,1,0,NULL
500252108898062337,GMANewsOnline,"VIDEO: Mga out-of-line at colorum na provincial bus sa EDSA, huhulihin na mula Aug. 20 http://t.co/W7ydfCpJKx",NULL,NULL,0,1,0,NULL
500252109598511105,GMANewsOnline,"VIDEO: Panayam sa LTFRB kaugnay ng mga out-of-line at colorum na provincial bus sa EDSA http://t.co/IsFlCrJ8bJ",NULL,NULL,0,1,0,NULL
500253014297309184,GMANewsOnline,"BOC to auction off 670,000 kgs smuggled garlic from China http://t.co/DcSvqkmM07",NULL,NULL,0,1,0,NULL
500253016063082497,GMANewsOnline,"PBCOM says Q2 net income grew 300% from Q1, but down 44.5% in first half y-o-y http://t.co/BoJN613j4z",NULL,NULL,0,1,0,NULL
500253160389095426,GMANewsOnline,"WATCH: Violinist performs during his own brain surgery http://t.co/qlyWUfS4oR",NULL,NULL,0,1,0,NULL
500253356665733121,MMDA,"ADVISORY: As of 8:02 PM. Vehicular accident at EDSA Monte NB involving 2 buses. 1 lane occupied. #mmda",NULL,NULL,1,0,0,NULL
500254265495916544,MMDA,"ADVISORY: As of 8:05 PM Vehicular accident at EDSA Monte NB involving a bus and car. 1 lane occupied #mmda",NULL,NULL,1,0,0,NULL
500254530890502144,GMANewsOnline,"Fil-Am stage actor makes Broadway’s debut in ‘Aladdin’ http://t.co/msd5KYxln4",NULL,NULL,0,1,0,NULL
500254885174992896,gmanews,"Pinoy couple in UAE seeks help for liver transplant for 8-month-old son http://t.co/sjf8b8t1ks",NULL,NULL,0,1,0,NULL
500257109112414208,MMDA,"ADVISORY: Vehicular accident at EDSA Monte NB involving 2 buses. Cleared as of 8:09 PM #mmda",NULL,NULL,1,0,0,NULL
500257483185590272,GMANewsOnline,"Nene Pimentel bats for federal system anew http://t.co/SSJ6G7Kyeg",NULL,NULL,0,1,0,NULL
500257483907018755,GMANewsOnline,"Environmentalists, experts gather in Cebu for first Shark Summit http://t.co/dAPP9aDeNl",NULL,NULL,0,1,0,NULL
500258375968374787,govph,"Via @DBMph: LGUs and civil society organizations can now propose projects in the 2015 Budget. http://t.co/LC8VznpKe5 http://t.co/L8YLAabjMC",NULL,NULL,0,1,0,NULL
500258656294670337,gmanews,"Wife of Ampatuan lawyer disowns 'bribery notebook' http://t.co/6tn2xevuTc",NULL,NULL,0,1,0,NULL
500259234169098242,GMANewsOnline,"CCP’s Sunico aims to charm soap opera-loving Filipinos with ‘Rigoletto’ http://t.co/hTCTvlkgtm",NULL,NULL,0,1,0,NULL
500261078236807168,GMANewsOnline,"VIDEO: Dalawang babae, pinalagan ang isang snatcher; suspek, arestado http://t.co/09iN6rfp7L",NULL,NULL,0,1,0,NULL
500261078832381952,GMANewsOnline,"VIDEO: Ilang retiradong militar, nanawagang huwag idaan sa trial by publicity ang paratang kay Palparan http://t.co/m2luL8xO08",NULL,NULL,0,1,0,NULL
500261079692234752,GMANewsOnline,"VIDEO: Imbestigasyon ng MRT sa paglusot ng tren sa barrier, isusumite na sa DOTC http://t.co/9d8NwtXBus",NULL,NULL,0,1,0,NULL
500262017379598336,govph,"Via @datagovph: Dataset on the proposed P2.606-T 2015 National Budget in CSV format: http://t.co/WY0I23xtPS http://t.co/J6R8Gvpuw7",NULL,NULL,0,1,0,NULL
500262382250123264,GMANewsOnline,"Robot sex workers may be commonplace by 2025 - Pew Research http://t.co/70WiPtjD44",NULL,NULL,0,1,0,NULL
500262383005089792,GMANewsOnline,"Microsoft actually once thought of rebranding Internet Explorer http://t.co/TIkuqEd0CY",NULL,NULL,0,1,0,NULL
500262413149540352,gmanews,"P25k sahod ng public school teachers, isinusulong sa Senado http://t.co/PBG0En725x",NULL,NULL,0,1,0,NULL
500263266321326080,MMDA,"Traffic Update: As of 8:50 PM, EDSA SB: Muñoz(M) N.Ave-Trinoma(M) Monte(M) Santolan(M) Estrella-Buendia(M) Tramo(M) #mmda",NULL,NULL,1,0,0,NULL
500263650255306753,MMDA,"Traffic Update: As of 8:50 PM, EDSA NB: Harrison-Taft(MH) Malibay-Q.Mart(MH) Trinoma-N.Ave(M) Muñoz(M) #mmda",NULL,NULL,1,0,0,NULL
500265800234975232,govph,"Vote for VIGAN as one of the New7Wonders Cities of the World: http://t.co/godBxhpmkg http://t.co/rWFZZuQZAk",NULL,NULL,0,1,0,NULL
500265835416403970,GMANewsOnline,"2 hostage-taking incidents reported in QC in 1 day http://t.co/a7NAhaszlX",NULL,NULL,0,1,0,NULL
500265836032950273,GMANewsOnline,"Forest fire hits Lignon Hills in Albay http://t.co/uvrsSdPLNU",NULL,NULL,0,1,0,NULL
500265836725035008,GMANewsOnline,"There’s a clamor for PNoy’s term extension—Mar Roxas http://t.co/BFX1D9df9e",NULL,NULL,0,1,0,NULL
500265878697426944,MMDA,"Traffic Update: As of 9:00 PM C5 NB Market2-B.Ilog (MH) Greenmeadows-Ateneo (MH) #mmda",NULL,NULL,1,0,0,NULL
500265938692759556,gmanews,"Magandang gabi! Oras na para malaman n'yo ang @stateofdnation kasama si Jessica Soho. Manood na sa @gmanewstv, Kapuso!",NULL,NULL,0,0,0,NULL
500266169169739777,MMDA,"Traffic Update: As of 9:01 PM C5 SB C.P.Garcia- Ateneo-Xavierville (M) P.Tuazon (M) Libis-Eastwood (MH) B.Ilog-Market2(M) #mmda",NULL,NULL,1,0,0,NULL
500266197049298946,gmanews,"‘Ball of fury’ cat traps California mother, daughter for hours – report http://t.co/lFHcqAiOfg",NULL,NULL,0,1,0,NULL
500267153359384576,DZMMTeleRadyo,"Mga katanungang legal sasagutin sa paraang mas maiintindihan ng nakararami sa ""USAPANG DE CAMPANILLA"" kasama sina... http://t.co/zuFIP46lPu",NULL,NULL,0,1,0,NULL
500268247418023937,GMANewsOnline,"Midnight Express: Kapampangan’s sabo bulung Bonifacio, a simple yet flavorful ‘soup for the poor’  http://t.co/xZlSSpwVLr",NULL,NULL,0,1,0,NULL
500269597124083712,GMANewsOnline,"VIDEO: Isa na namang tren ng MRT, tumirik kanina; ilang pasahero, tila na-trauma na http://t.co/MZjJ5f1vaH",NULL,NULL,0,1,0,NULL
500269598101364736,GMANewsOnline,"VIDEO: Alert level 2, itinaas sa Mayon Volcano http://t.co/g6U5AziDFt",NULL,NULL,0,1,0,NULL
