191783318, @VeganCapitalist: Tornado watch issued for NYC and surrounding counties. Get your animal companions inside!,caution and advice
191783319, @cupofteaintexas: TORNADO WARNING EXTENTED! Hutchins and Balch Springs take cover!,caution and advice
191783320,There's also a tornado watch in my (Sydney) state Massachusetts. In just minutes it's supposingly going to hit my area. Pray PLEASE.,caution and advice
191783321,Tornado sirens going off again in Owensboro.,caution and advice
191783322,The tornado's gonna come and get me! http://t.co/wZ61PaJ,caution and advice
191783323,@reedtimmerTVN tornado warning just issued for lower Michigan.,caution and advice
191783324,TORNADO WARNING has been canceled for VIGO but continues for Fountain Parke and Vermillion until 7:15pm EDT!,caution and advice
191783325,What the deuce? Tornado in Yuba City and it's fuckin June wow... We got some Midwest weather now,caution and advice
191783326,Up to 104 so far in Lubbock today 106 at Turkey and Paducah 107 so far at Northfield. #txwx,caution and advice
191783327,A Tornado Warning has been issued for for Pemiscot-MO Dyer-TN Lake-TN & Obion-TN until 07:30 PM  #weather,caution and advice
191783328,from the looks of it there's a tornado outside my window BUT my bestie insists we go to the gym anyway -_-.. i just want ice cream,caution and advice
191783329,TORNADO WARNING [ Barry MI ][ Calhoun MI ] Expires: Sun May 29 17:00 EDT #SVRAlert,caution and advice
191783330,tornado watch for Binghamton and surrounding areas. be safe...definitely OUT of here lmao,caution and advice
191783331,Leominster MA tornado warnings and lightning #TwitPict http://twitpic.com/55nttb,caution and advice
191783332, @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled reach out/make sure ...,caution and advice
191783333,There is no tornado it's a watch not a warning so all you can come out of ur basement,caution and advice
191783334,Seems like that last blob on the radar passed us up waiting another 5 minutes for the next one. Ellsinore MO sees Tornado #weather,caution and advice
191783335,@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?,caution and advice
191783336, @reedtimmerTVN: Possible tornado near Holiday City OH,caution and advice
191783337,Tha NWS has confirmed a tornado touched down in Shiawassee County. I'm headed there now...look for a live report @ABC12WJ at Noon.,caution and advice
191783338,@Samantha_Busch WI may be under tornado warnings but we are still going to watch@KyleBusch win the prelude!,caution and advice
191783339,BREAKING NEWS: TORNADO REPOED IN THE STORM HEADING MY WAY,caution and advice
191783340, @palmerlaw: Report: *** Tornado Warning *** SIRENS in #chambana - Tornado on ground I72 near Route 47 exit going E-NE #chambana #CUstorms,caution and advice
191783341, @eman2936: How come everyone talking bout hail and aint no rain here just tornado sirens going off?,caution and advice
191783342,If they dont stop sayin more tornado warnings huh .....,caution and advice
191783343,Tornado warning in belton Everybody Go To Yal Basements & get shoes & blankets,caution and advice
191783344,Tornado Warning - I hate these things ! #scary,caution and advice
191783345, @Bittersw33tstar: were under a tornado watch... WOW,caution and advice
191783346,Tornado warnings always cool. Its super windy & rainy outside. The thunder is shakin my house... #scared,caution and advice
191783347,tornado heading our way. i just want to say I love you all.,caution and advice
191783348,Tornado warning sirens goin off in NKC,caution and advice
191783349,Tornado sirens going off again in Dallas,caution and advice
191783350,Omg. Its the scary tornado alarm sirens.,caution and advice
191783351,Weather in Boston and NYC on Alert After Tornado http://bit.ly/mH3krp  tornado,caution and advice
191783352, @boomeronkissfm: Tornado Warning in Effect for Fulton County NOW.  TORNADO WATCH in effect for the entire kiss fm listening area unti ...,caution and advice
191783353,Holy canoli - Joplin Missouri has a tornado headed towards it @ 45mph - Oh no :(,caution and advice
191783354,Tornado watch for NYC-New England.  Looks like God has had enough of Sarah Palin's bus tour.,caution and advice
191783355, @spann: Tornado warning in effect for Joplin MO,caution and advice
191783356, @garytx:  @spotternetwork: 12:13AM CDT Tor&lt;-Evnt 0 miles WNW of Ozark AR-Tornado reported on the ground near Ozark by storm spo ...,caution and advice
191783357, @stefanieneves: So it was 42 degrees today and now there's a tornado warning up north/prob in the gta soon? #fiomothernature,caution and advice
191783358,I guess I better go find a stream... tornado warning for Monroe county...,caution and advice
191783359,Strong storms coming in this afternoon too. Tornado watch till 8 issued here in Maine which is very unusual.,caution and advice
191783360,#ATFU  @ORGNL: Tornado Alley aint fucking around weatherally and musically,caution and advice
191783361, @weatherchannel: Wish we didn't have to write this....another multi-day #tornado outbreak is looming.  The ingredients and forecast:  ...,caution and advice
191783362, @KTVB: SEVERE WEATHER ALE: Tornado watches in effect for three Idaho counties:  http://bit.ly/1v5xG,caution and advice
191783363,@I_am_Serenity tornado on the ground. Western side of KC,caution and advice
191783364,anyone in the Livingston County please be careful we are under a Tornado Warning!  Sirens are going on around Briarwood Mall! #BadWeather,caution and advice
191783365,Tornado count as of May 29 2010: 437. Tornado count as of May 29 2011: 960. Difference: 523.,caution and advice
191783366, @DFWscanner: Tornado is now reported near the Park Cities/Preston Hollow area.,caution and advice
191783367,Tornado warning has been re-issued for Washington County.,caution and advice
191783368,Uh oh the tornado is lurkin,caution and advice
191783369,Hope all the #JoplinTornado are safe and sound(: and Sorry for any loses &lt;3,caution and advice
191783370,I pull my head out of writing in seclusion to discover NYC is now under a tornado watch. Can't I leave you people alone for a minute?,caution and advice
191783371, @the33news: Tornado warning issued for following counties: Collin Cooke Dallas Denton Grayson Parker Tarrant Wise,caution and advice
191783372, @shanamama9197: #Tornado touchdown in Irving TX,caution and advice
191783373,Severe Thunderstorm Watch for portions of the area in OK until 1:00am CDT. #okwx,caution and advice
191783374,Basically a tornado outside. What is happening. So scared.,caution and advice
191783375, @News10_CA: NWS has issued a tornado warning for Sacramento and Yolo counties.  Possible tornado to hit near Power Balance Pavillion.,caution and advice
191783376, @Sportsgeek4life:  @JimCantore: OKMULGEE BEGGS OK AREA still strong rotation coming your way. #okwx,caution and advice
191783377,A rotating wall cloud is 4 mi NW of Azle moving E at 40. No tornado has been observed at this time. -sm,caution and advice
191783378,Tornado touched down up the street. A lil scared stupid.,caution and advice
191783379, @txflygirl: Are you kidding me?   @TWCBreaking: Tornado warning for #Joplin Mo.!! Radar and warning info: http://wxch.nl/mGgs3M / OMG!,caution and advice
191783380,@KeatonMiles are you all in tornado warnings also?,caution and advice
191783381,Good luck with that tornado warning @ndirish11,caution and advice
191783382,Tornado warnings for Washtenaw/Livingston Counties MI until 6:15pm. NWS is giving people plenty of warning on these storms. Pay attention!,caution and advice
191783383,@Christy5Q my Rhode Island peeps are freaking out because they're under a tornado watch.  Half of them think it's a warning.  Rookies,caution and advice
191783384, @OntarioWarnings: Red Alert for City of Hamilton due to tornado warning ended.,caution and advice
191783385,Well tornado sirens are going off.,caution and advice
191783386,And apparently there's now a tornado watch for my county eep.,caution and advice
191783387,Thinking about you #Dallas area  @birdy27: sirens just went off in the #dallas area!! authorities askg folks 2 take cover. #tornado...,caution and advice
191783388,Tornado warning! Fuck yeah!!,caution and advice
191783389, @rolandsmartin:  @TWCBreaking Brief tornado reported (15) mins. ago near Lake Nocona in N. TX. No damage reported.,caution and advice
191783390, @TWCBreaking: Tornado with debris reported in southeast Dallas per NWS Chat. Large wedge near I-45 south of I-20.,caution and advice
191783391, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,caution and advice
191783392, @fema: #Tornado #safetytip: Stay away from downed power lines and report them to the power company. http://m.fema.gov #Joplin,caution and advice
191783393, @severestudios:  @FindTheTornado: http://1.usa.gov/loKp2S PDS Tornado Watch is NOW out... please be safe  [MO IL IN KY],caution and advice
191783394, @WUSTL: Tornado warnings issued for counties in STL area. Please observe emergency notifications & seek shelter. http://emergency.wus ...,caution and advice
191783395, @severewarn: Tornado Warning for Ballard Carlisle Fulton Graves Hickman and McCracken County in KY until 7:30pm CDT. #kywx,caution and advice
191783396,Gah that's where @exitrows is   @CNN: Just In: Tornado spotted in Bedford Texas between Fort Worth and Dallas according to the NWS,caution and advice
191783397,Damn. Another tornado watch jus popped up,caution and advice
191783398,Tornado warning o.O what tha fawk? Akward area -_- this world is deadening: http://yearbook.com/a/1c0zho,caution and advice
191783399,@jpsgolfmom I haven't followed it since I read it but there was a tornado 6 miles SW of KZoo headed NE at 55 MPH a little earlier.,caution and advice
191783400,#RAPTURE just sayin'  @CNYcentral Tornado watch in effect for most of #CNY through 10:00 PM http://www.cnycentral.com/weather,caution and advice
191783401, @severestudios: Tornado Warning for Kalamazoo County in MI until 4:45pm EDT. #miwx,caution and advice
191783402,WARNING: Tornado warning issued for Yolo County  http://sns.mx/IEcJy6,caution and advice
191783403,We were under a tornado warning this week - check out these creepy clouds  http://t.co/r0eYcc8,caution and advice
191783404,Becareful dude!  @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;,caution and advice
191783405, @flintjournal: Weather update: Southern tier of Michigan under tornado watch http://bit.ly/iTtDhE,caution and advice
191783406,Tornado kills 2 in suburban Oklahoma City: Two people were killed and three children were critically injured Tuesday... http://dlvr.it/StD8K,caution and advice
191783407, @TWCBreaking: #Tornado EMERGENCY coming from NWS for NW side of Norman Moore and south side of OKC.  TAKE SHELTER NOW.,caution and advice
191783408,more storms... Tornado watch until 10 pm.,caution and advice
191783409,Tornado sirens.....smh,caution and advice
191783410, @stormchaser4850:ARKANSAS (DEV)Emergency management reported a tornado on the ground near Austin moving NE at 50 mph (723 pm CDT) #arwx,caution and advice
191783411, @severestudios: Tornado Warning for Hardy County in WV until 6:30pm EDT. #wvwx,caution and advice
191783412,Tornado Warning issued May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT by NWS Kansas City http://www.crh.no... http://bit.ly/kmKEpr,caution and advice
191783413,dallas kaufman and rockwall counties now face tornado warning until 9:45,caution and advice
191783414, @BreakingNews: Spotters confirm a tornado on the ground moving toward Joplin Mo. where a twister on Sunday killed 124 people - CNN,caution and advice
191783415,Tornado Watch for portions of the area in IL until 9:00pm CDT. #ilwx,caution and advice
191783416,Forecast for tomorrow? Flood watch Tornado watch Severe Thunderstorm warning. #sweet,caution and advice
191783417,Geez tornado watch for MA and severe storms due in tonite...of course when I'm stoked to catch Ray LaMontagne. #damnyouweather,caution and advice
191783418, @TWCBreaking: Those in Guthrie OK need to TAKE COVER NOW.  LARGE VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!,caution and advice
191783419, @stormchaser4850: Correction: DEVELOPING: Emergency management reported a tornado on the ground near Austin Mississippi moving NE at ...,caution and advice
191783420,New event. Tornado Warning from 5/25/2011 1:28 PM to 2:00 PM CDT for Ray County Carroll County. More information.... http://fb.me/Ix0gvwIa,caution and advice
191783421, @ZachNews: Breaking Weather News!!!: Weather Channel; Mile wide tornado on the ground near Ozark AR. & Caulksville AR. Get To Safet ...,caution and advice
191783422, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,caution and advice
191783423,Tornado Warning for Mississippi County in AR until 7:30pm. Alert detail : http://bit.ly/jF3n7v #ARWX,caution and advice
191783424, @TWCBreaking: Line of storms with #tornado warnings moving through western KY.  #Tornado warning for #Paducah http://wxch.nl/iOgYdu,caution and advice
191783425,Another Tornado is on the way to Joplin Mo. The Gov. Gave out a warning http://wxch.nl/mGgs3M,caution and advice
191783426, @BreakingNews: City of Dallas activates sirens after tornado warning. Asks residents to 'seek shelter and monitor the news' http://on ...,caution and advice
191783427, @spann: Tornado warning for Oxford MS and the Ole Miss campus... #mswx,caution and advice
191783428, @TWCBreaking: TAKE COVER NOW in Salem SD.  Possible rain-wrapped #tornado headed toward you now!!!!,caution and advice
191783429, @nbc15_madison: CONFIRMED EF1 TORNADO LAST NIGHT from 7:41pm 2.5 miles WSW of Verona to 3 miles NE of McFarland at 8:02pm. Storm path ...,caution and advice
191783430,So Word ON The Street Its About To Be A Tornado ...,caution and advice
191783431,TORNADO WATCH in effect  Bradford County until 10 PM Thursday May 26th. Stay tuned to local media NOAA Weather Radio etc.,caution and advice
191783432, @DavidLimbaugh: Unbelievable.  @toddstarnes: Tornado sirens going off in Joplin.,caution and advice
191783433, @severestudios: Tornado Warning for Muskogee Okmulgee Tulsa and Wagoner County in OK until 9:15pm CDT. #okwx,caution and advice
191783434,Taking shelter for tornado warning.. Yeah missouri! #homesick #tothemax,caution and advice
191783435, @severestudios: Tornado Warning for Lake McCook and Minnehaha County in SD until 8:30pm CDT. #sdwx,caution and advice
191783436,Tornado warning? #notcool,caution and advice
191783437, @Weatherbird: The storms have passed here but there are still tornado warnings in eastern Arkansas southeast Missouri and western T ...,caution and advice
191783438,#Tornado watches issued until 8:00am for portions of #Missouri #Illinois and #Iowa. http://www.spc.noaa.gov/products/watch/ww0366.html,caution and advice
191783439, @viequesbound: / @TWCBreaking: A number of storms in central #Indiana including near Indianapolis with #tornado warnings.  Radar: h ...,caution and advice
191783440, @KellyKCTV5: benton under tornado warning until 12:45,caution and advice
191783441,TORNADO WARNING issued for parts of OSBORNE; ROOKS counties in KS until 06:45 PM CT - http://wx4.me/KGIDT0038,caution and advice
191783442, @wx8: Tornado warning for Kzoo county.  #wmiwx,caution and advice
191783443,See the destruction the Tornado's are recking on the east and mid-west we can send out our prayers. The most... http://fb.me/12orPwnTv,caution and advice
191783444,#Detroit Tornado watch issued for Metro Detroit http://bit.ly/kPFdv9,caution and advice
191783445,WeatherAction LongRange Forecast of ~23-24 MAY EXTRA TOP RED WARNING and DANGEROUIS TORNADO SWARM http://t.co/QRBnvaK via @twitpic len holli,caution and advice
191783446,THERE'S A TORNADO WARNING FOR OAKLAND,caution and advice
191783447, @weatherchannel: #Tornado watch until 8pm for N. IN S. MI and NW OH until 8pm EDT.,caution and advice
191783448,The NWS has issued a TORNADO WATCH for Tishomingo County until May 25 at 10:00PM CDT  http://alerts.weather.gov/cap/wwaatmget.php?x=MSC141,caution and advice
191783449,NO tornado warnings in effect at this time but at least 15 active severe thunderstorm warnings across... http://fb.me/CtgC790o,caution and advice
191783450, @TWCBreaking: SECOND #tornado just reported in north Springfield MA!  TAKE COVER in Ludlow and along U.S. 20 corridor!  http://wxch ...,caution and advice
191783451, @Flyingright1: Fox reporting tornado spotted on the ground in Dallas near Highland Park. #tcot #Texas,caution and advice
191783452,Tornado Watch Issued: The National Weather Service has issued a tornado watch until 8 p.m. Thursday for much of... http://dlvr.it/T67MW,caution and advice
191783453, @iAM_ALfonso: Leverett MA (Franklin) field off Rt 63. Units confirming a tornado has touched down. @WWLP seriously?! again?! #westernma,caution and advice
191783454, @4029news: The big tornado will pass to the south of Ozark. Not just Doppler-indicated but spotter-confirmed.,caution and advice
191783455, @paulrosania: Tornado watch in Boston. Nature please respect my entrepreneurial right to uninterrupted internet access.,caution and advice
191783456,TORNADO WARNING in effect until 6:30pm EDT in Indiana for Greene Monroeand Owen Counties. If you're in those... http://fb.me/ZZyg5b0V,caution and advice
191783457,Tornado Warning for Tippecanoe and Warren County in IN until 10:00pm EDT. #inwx,caution and advice
191783458, @twister_tracker: TORNADO WARNING: Alfalfa; Major (Oklahoma)  Expires: 05/24/2011 04:45PM (CDT) http://bit.ly/kX9m5x #tornado #okwx # ...,caution and advice
191783459, @TWCBreaking: Those in Guthrie OK need to TAKE COVER NOW.  LARGE VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!,caution and advice
191783460,Tornado watch issued for New York City surrounding counties - NBC NY http://bit.ly/k8Ygf1,caution and advice
191783461,Be on the lookout for strong to severe t'storms this evening.  Tornado Watch in effect until 8PM.  Andy & Julie will have updates on TV 10.,caution and advice
191783462, @tornadochasers: #weather SPC MD 1014: MD 1014 CONCERNING SEVERE THUNDERSTORM WATCH 394... FOR NRN IL...NRN IND...SRN... http://1.usa ...,caution and advice
191783463, @JimCantore: TWO HOOKS ONE NEAR DALLAS AND ONE NEAR ONE WEST OF ARLINGTON TX #TXWX #TORNADO,caution and advice
191783464, @TWCBreaking: Power flashes reported in the Dallas area.  New warning indicates possible tornado near University Park.,caution and advice
191783465,Tornado Watch...,caution and advice
191783466, @andersoncooper: In many destroyed areas here in #Joplin there is a terrible silence broken only by the sound of rain and wind,caution and advice
191783467, CBSAtlBreaking: Tornado Warning For Union County In North Central Georgia: CBSAtlBreaking: Tornado Warning Fo... http://bit.ly/iswyFK,caution and advice
191783468,Just heard about the tornado in Mass. Hope everyone is ok. My heart and thoughts are with you xx,caution and advice
191783469, @dallas_news: Weather observer at Dallas Love Field has sighted a tornado in the storm approaching the city from the west.,caution and advice
191783470,TORNADO WARNING issued for parts of UNION county in GA until 05:45 PM ET - http://wx4.me/KFFCT0060,caution and advice
191783471, @NBCDFW: Spotters and radar see tornado in Highland Park. Take Cover.,caution and advice
191783472,whoa   @7News *Tornado *WATCH for much of MA southern NH until 8pm. Conditions are favorable for severe t-storms with tornadoes later,caution and advice
191783473,Event cancelled. Tornado Watch from 5/24/2011 9:12 PM to 10:00 PM EDT for Wilkes County Ashe County Watauga County. http://bit.ly/kTfil7,caution and advice
191783474, @TWCBreaking: Tornado warning for #Joplin Mo.!! Radar and warning info: http://wxch.nl/mGgs3M,caution and advice
191783475,At 08:33 PM NWS HUN has issued a Tornado Watch for Colbert Franklin Lauderdale Lawrence & Limestone Counties until 04:00 AM.,caution and advice
191783476, @JimCantore: Joplin just upgraded to EF5.  Threat 11pm or later here. #joplin # mowx | crap!,caution and advice
191783477, @severestudios: People in and around McCrory ARK take cover now!  (5:04pm)  #arwx #tornado #outbreak @NoCrybabyDoGs,caution and advice
191783478,TORNADO WARNING FOR SOUTH CENTRAL LA SALLE COUNTY & LIVINGSTON COUNTY... UNTIL 730 PM *** SEVERE THUNDERSTORM... http://fb.me/Mc2kjJuW,caution and advice
191783479,Quick Prayer Tornado Watches today!! ESP Indiana ... It's getting  closer n closer,caution and advice
191783480,Tornado warning an hour ago and now I'm laying out in the sun #ilovemissouriweather,caution and advice
191783481, @BreakingNews: Tornado watch issued for New York City surrounding counties - NBC NY http://bit.ly/iE1u3J,caution and advice
191783482,Tornado Watch Likely Extended: A NEW TORNADO WATCH WILL BE ISSUED SOON FOR MUCH OF CNTRL INDIANA. SURFACE MAP SH... http://bit.ly/l2CfzP,caution and advice
191783483,/ @twister_tracker: TORNADO @WARNING: #Benton; Lafa... (#Mississippi)  Expires: 05/25/2011 10:15PM (CDT) http://bit.ly/leZsP6 #tornado #mswx,caution and advice
191783484, @max247:  @livewxradar: *** TORNADO WATCH *** until 8PM EDT for New York and Vermont for TORNADOES 2: Hail 70mph WInds.... http:/ ...,caution and advice
191783485, @OKWXTracker: TORNADO WARNING FOR FOR CUSTER & ROGER MILLS COUNTIES IN OKLAHOMA UNTIL 08:45 PM. http://tinyurl.com/23uk4o5 #okwx #fb,caution and advice
191783486,Svr T-Storm Warning SE Otero & NE Hudpset CO's TX till 6:45 PM. 60+ mph wind gusts psbl. http://1.usa.gov/mlVrM7 #nmwx #txwx #nmem,caution and advice
191783487, @KristinHanes: Not again. Ugh. @USABreakingNews JUST IN- National Weather Service issues tornado warning for Joplin Missouri.,caution and advice
191783488, @mgmcampbell: Did your home sustain tornado dmg?  617-521-7777 Insurance experts on standby. Be warned wait is long #matornado #westernma,caution and advice
191783489, @JayPraterCBM Tornado Warning until 08:15 PM CDT issued for Texas-OKhttp://bit.ly/7B93xm,caution and advice
191783490, @HarderRambles:  @cnnbrk Weather spotters report #tornado moving toward #Joplin Missouri at 45 mph http://on.cnn.com/k1ZN2b,caution and advice
191783491, @ce_pro: Vivint Delivers Tornado Alerts to Customers http://goo.gl/fb/S6OnV #avtweeps #avnews,caution and advice
191783492, @TWCBreaking: #Tornado reported 4 miles east of Heyworth IL (south of Bloomington) moving northeast. Radar: http://wxch.nl/mrOVSN,caution and advice
191783493,Tornado Watch exp. 10PM in #mswx ALCORN BENTON COAHOMA DESOTO LAFAYETTE MARSHALL PANOLA PRENTISS QUITMAN TATE TIPPAH TISHOMINGO TUNICA UNION,caution and advice
192302699,@fox12weather re: tornado. I live in Vancouver. That must be why I heard thunder (or a freight train) around that time this afternoon.,infromation source
192302700,Incredible video: #Tornado tears through Oklahoma: http://fxn.ws/jqECzA,infromation source
192302701,Obama visits tornado-ravaged Joplin; renamed hospital reopens: President Barack Obama visited tattered Joplin M... http://bit.ly/iexppM,infromation source
192302702, @lindaperrybarr: Hi everyone! Want to share http://bit.ly/l3MxtA @BrianStelter's tumbler on using twitter to cover #Joplin and lesson ...,infromation source
192302703, @txstormchasers: Heading south on the DNT at Eldorado. Going to have to core the huge hail core. LIVE VIDEO - http://tinyurl.com/22sa ...,infromation source
192302704, @jasonboyett: This footage of the Mass. tornado sucking up water from the Connecticut River is ridiculously terrifying: http://yhoo.i ...,infromation source
192302705,My cop friend volunteered in #Joplin last wknd; she said people are driving there from Ark. Ill. & Cal. to loot! #despicable,infromation source
192302706, @TIME: This dog was sucked up by a tornado but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed),infromation source
192302707,Back at my desk after the tornado warning. That was fun. #sarcasm #thingsyoudontsayinNYC,infromation source
192302708,"I just uploaded ""VIOLENT Dibble/Washington/Goldsby Tornado! May 24 2011"" on Vimeo: http://vimeo.com/24290944",infromation source
192302709, @CygnetUpdates:  @mediaphish: If you are working in the city of #joplin and need a hot meal the Humphrey's family at 310 N Wall ha ...,infromation source
192302710,Watching NBC News coverage from #Joplin. Sad to see the lives torn apart by this disaster. Thoughts continue to be with you. #MIZforJOPLIN,infromation source
192302711, @Cassandralea: Before and after photos of #joplin ... WOW http://t.co/wxe7i5B,infromation source
192302712,Dayton requests disaster declaration after tornado http://dlvr.it/TGCDN,infromation source
192302713,had to stay in school for an extra hour because of a tornado warning and that was fun,infromation source
192302714,Back by the #Joplin hospital now. Even more eerie-looking at night. http://instagr.am/p/EpMkz/,infromation source
192302715, @Daradondo: the tornado  http://twitpic.com/5248yt,infromation source
192302716,DivaDOD: My cousin ran outside his tornado shelter in Oklahoma City to take this picture.:    submitted by  Neug... http://bit.ly/j8zwR4,infromation source
192302717,@Public_Interest Is it just me or does it appear that there are multiple vortexes in that new Ringgold tornado footage?,infromation source
192302718,Massachusetts tornado: What are deadly tornadoes doing way up in ...: At least two tornadoes tore through commun... http://bit.ly/lsaEFa,infromation source
192302719, @jjeffrose: Wow! Crazy pic from Joplin MO. Ã¢â‚¬Å“@thegoodhuman: Google Street View before and after shows tornado's true destruction http ...,infromation source
192302720,#Joplin http://t.co/tTpJSrw,infromation source
192302721,Tornado sucks up a river.  http://is.gd/tutjk0,infromation source
192302722, @lifechurchtv: See an update of how LifeChurch.tv is partnering with Tornado Relief in Joplin Oklahoma City and Birmingham. http://y ...,infromation source
192302723,Joliet councilman organizes tornado relief collection - Herald News http://t.co/PqMTvXw via @AddThis,infromation source
192302724,VIDEO: True Faith Shown During Joplin Tornado http://tinyurl.com/3gcd65n #charismamagazine #charisma_magazine,infromation source
192302725,Whoa!   @rob_sheridan: This is what happens when a tornado crosses a river. Holy shit. http://bit.ly/lSatyy - via @leviathant,infromation source
192302726,Experience a 360 degree view of a 250mph tornado in Nature Unleashed: Inside Natural Disasters opening 5/28. www.CTScienceCenter.org/nature,infromation source
192302727,@JacquiJeras Massachusetts had a big tornado,infromation source
192302728, @LOSewardII: MO Gov. Jay Nixon on stage at #Joplin community memorial http://lockerz.com/s/105952239,infromation source
192302729,Missouri Facebook Safety bill awaiting signature would have thwarted #Joplin teachers helping children after #tornado http://bit.ly/mEM2zu,infromation source
192302730, @CBSNews: Documenting the devastation: photos of #Joplin from @CBSEveningNews http://bit.ly/lfgBYO & @ChrisWragge http://bit.ly/iMufk4,infromation source
192302731, @azsportsguy: Tornado approaching Arlington Stadium.  They are RUSHING fans into the dugout walkway http://www.myfoxdfw.com/subindex/ ...,infromation source
192302732, @lindsayschallon: This video (even though it's all audio) is the most chilling thing I've ever seen. Made me tear up. #joplin #tornad ...,infromation source
192302733,Incredible Images Of Massachusetts Tornado From Space! http://bit.ly/mkOpsW,infromation source
192302734,Video of tornado crossing over I-91 in Springfield  http://bit.ly/lhtczm,infromation source
192302735, @Faith_Ford: I've just been told by a fellow tweeter that all should watch weather channel. Massive tornado outbreak!,infromation source
192302736, @elchascas:  @bdosalinas: Video: El mini-tornado en Villarica: http://youtu.be/up3UrNI4KuE / Heavy!,infromation source
192302737,Inside the Missouri tornado [video] http://is.gd/CYdk9N http://bit.ly/jrJcIi,infromation source
192302738,@springfieldNL see active TWEAK the TWEET .xls  http://t.co/zIEUZa3 and the GEO TAG MAP map http://t.co/3HPSa40 #joplin #relief #MONeeds,infromation source
192302739,Obama vows national response to Missouri tornado (Reuters) http://goo.gl/fb/BHRSx,infromation source
192302740,BREAKING NEWS: We are streaming KTVI Fox 2 coverage of St. Louis tornado LIVE on our weather blog. http://bit.ly/mKYcGr -ES,infromation source
192302741,"I posted 12 photos on Facebook in the album ""Joplin Tornado Relief FP Volunteers (May 30 2011)"" http://fb.me/KJEsAEk0",infromation source
192302742, @vpaige: MT @post2it: Cantor denies help 4 tornado victims until budget cut http://bit.ly/ifCrsz but of course not oil subsidies http ...,infromation source
192302743, @internetguru7: Dramatic water tornado appears off Australia coast: Waterspout creates fountain of . http://bit.ly/lCMy91 #Telegraph #UK,infromation source
192302744,Tornado in near Guyer HS in Denton: http://lockerz.com/s/104534117,infromation source
192302745,April's tornado outbreak animation http://chilp.it/901982,infromation source
192302746,Check this video out -- Water tornado blasts Australia coast http://t.co/nQqZMEG via @youtube,infromation source
192302747, @AmberAlert4Pets: Use code storm2011 if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: h ...,infromation source
192302748, @TimesFreePress: Former Vol charged with stealing a refrigerator from a tornado-damaged home. http://bit.ly/ljtjEC #cha,infromation source
192302749,Dog with Two Broken Legs Survives Tornado Crawls Home to Find Family http://ti.me/loaUWX via @TIMENewsFeed,infromation source
192302750,Ã£â‚¬ÂdisasterÃ£â‚¬â€˜Ã§ÂÂ½Ã¥Â®Â³Ã£â‚¬ÂÃ§ÂÂ½Ã©â€ºÂ£(Ã¥ÂÂÃ¨Â©Å¾)A tornado is one type of natural disaster. [PC]http://bit.ly/gpiZqTÃ¯Â¼Â»MBÃ¯Â¼Â½http://bit.ly/fuzceH #toeic,infromation source
192302751, @geoeye: New @GeoEye High Resolution Imagery Released of Joplin High School (post-tornado) Joplin Missouri http://bit.ly/ilrVp8,infromation source
192302752,On the Business Side: This may be the costliest ##tornado & storm season http://bit.ly/mrMybP,infromation source
192302753, @kmbc: TORNADO NEAR KC: LIVE BLOG AND VIDEO: http://livewire.kmbc.com/Event/Wednesday_Severe_Weather_Outbreak,infromation source
192302754, @AGCofA: NY Times looks at how reconstruction work in tornado- and flood-devastated areas will temporarily boost construction...http: ...,infromation source
192302755,Update: Local doctors deputies respond to tornado-torn Joplin - Houston Herald http://bit.ly/jHYcTK,infromation source
192302756, @borntorunnergrl: Sunrise 360 view #Joplin. a play set still stands but homes are in piles http://occip.it/pt51gkka http://twitpic.c ...,infromation source
192302757, @stormchaser4850:  @Cuevman81: Surveillance video released from a home of Joplin MO tornado http://youtu.be/OrnRSSHz4dU,infromation source
192302758,Tornado MA Springfield 2011 Tornado June 1 2011 http://tinyurl.com/6femsz7,infromation source
192302759,TUCSON BBB: How to Tornado-Proof Your Home[Sun 24 Ap] http://dlvr.it/TQcJC,infromation source
192302760,Close-up video of a tornado cutting across the Connecticut River http://itv.co/kb1LLS,infromation source
192302761, @todayshow: How you can help people of #Joplin: http://tinyurl.com/4yaklff,infromation source
192302762, @Scobleizer: Horrific new footage of the tornado that hit Joplin from a storm chaser. http://www.youtube.com/watch?v=EfdK6H9d6J0 Natu ...,infromation source
192302763, @itn: See amazing pictures of a water tornado blasting across the ocean off the east coast of Australia... http://bit.ly/l0CprB,infromation source
192302764,Earthquakes Floods Tornado HurricanesVolcano and Tsunami. Last Solar Wave form the sun to knock out the Power in the whole world in 2012,infromation source
